ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8, Bělá - Nová Ves_NPP Rečkov-P9, Bělá - NPP Rečkov-P10;5555a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;2011-09-28;2012-08-17;8535592, 8535594, 8535597;2012-08-17;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8, Bělá - Nová Ves_NPP Rečkov-P9, Bělá - NPP Rečkov-P10;5555a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;2011-09-28;2012-08-17;8535592, 8535594, 8535597;2012-08-17;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8, Bělá - Nová Ves_NPP Rečkov-P9, Bělá - NPP Rečkov-P10;5555a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;2011-09-28;2012-08-17;8535592, 8535594, 8535597;2012-08-17;0;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;neznámý;NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8, Bělá - Nová Ves_NPP Rečkov-P9, Bělá - NPP Rečkov-P10;5555a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;2011-09-28;2012-08-17;8535592, 8535594, 8535597;2012-08-17;0;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;neznámý;NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8, Bělá - Nová Ves_NPP Rečkov-P9, Bělá - NPP Rečkov-P10;5555a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;2011-09-28;2012-08-17;8535592, 8535594, 8535597;2012-08-17;0;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8, Bělá - Nová Ves_NPP Rečkov-P9, Bělá - NPP Rečkov-P10;5555a;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;2011-09-28;2012-08-17;8535592, 8535594, 8535597;2012-08-17;0;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2023;CZ0213009;Vlašimská Blanice;Cottus gobio;Ryby a mihule;CHKO Blaník;Blanice (Vlašimská) - Ostrov;6355a, 6355c;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje;NA;NA;13126077;2023-10-16;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2023;CZ0213009;Vlašimská Blanice;Cottus gobio;Ryby a mihule;CHKO Blaník;Blanice (Vlašimská) - Ostrov;6355a, 6355c;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje;NA;NA;13126077;2023-10-16;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2023;CZ0213009;Vlašimská Blanice;Cottus gobio;Ryby a mihule;CHKO Blaník;Blanice (Vlašimská) - Ostrov;6355a, 6355c;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje;NA;NA;13126077;2023-10-16;1;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;100;0
2023;CZ0213009;Vlašimská Blanice;Cottus gobio;Ryby a mihule;CHKO Blaník;Blanice (Vlašimská) - Ostrov;6355a, 6355c;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje;NA;NA;13126077;2023-10-16;1;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;0;0
2023;CZ0213009;Vlašimská Blanice;Cottus gobio;Ryby a mihule;CHKO Blaník;Blanice (Vlašimská) - Ostrov;6355a, 6355c;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje;NA;NA;13126077;2023-10-16;1;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2023;CZ0213009;Vlašimská Blanice;Cottus gobio;Ryby a mihule;CHKO Blaník;Blanice (Vlašimská) - Ostrov;6355a, 6355c;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje;NA;NA;13126077;2023-10-16;1;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2014;CZ0213016;Zákolanský potok;Cottus gobio;Ryby a mihule;CZ0213016;Zákolanský potok - Kováry;5851a, 5851c;RP Střední Čechy;Krajský úřad Středočeského kraje;NA;NA;9159269;2014-09-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2014;CZ0213016;Zákolanský potok;Cottus gobio;Ryby a mihule;CZ0213016;Zákolanský potok - Kováry;5851a, 5851c;RP Střední Čechy;Krajský úřad Středočeského kraje;NA;NA;9159269;2014-09-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2014;CZ0213016;Zákolanský potok;Cottus gobio;Ryby a mihule;CZ0213016;Zákolanský potok - Kováry;5851a, 5851c;RP Střední Čechy;Krajský úřad Středočeského kraje;NA;NA;9159269;2014-09-23;0;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;neznámý;NA
2014;CZ0213016;Zákolanský potok;Cottus gobio;Ryby a mihule;CZ0213016;Zákolanský potok - Kováry;5851a, 5851c;RP Střední Čechy;Krajský úřad Středočeského kraje;NA;NA;9159269;2014-09-23;0;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;0;0
2014;CZ0213016;Zákolanský potok;Cottus gobio;Ryby a mihule;CZ0213016;Zákolanský potok - Kováry;5851a, 5851c;RP Střední Čechy;Krajský úřad Středočeského kraje;NA;NA;9159269;2014-09-23;0;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2014;CZ0213016;Zákolanský potok;Cottus gobio;Ryby a mihule;CZ0213016;Zákolanský potok - Kováry;5851a, 5851c;RP Střední Čechy;Krajský úřad Středočeského kraje;NA;NA;9159269;2014-09-23;0;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2016;CZ0213042;Losinský potok;Cottus gobio;Ryby a mihule;CZ0213042;Losinský potok - Chobotský Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2015-05-29;2016-11-11;10598167;2016-11-11;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2016;CZ0213042;Losinský potok;Cottus gobio;Ryby a mihule;CZ0213042;Losinský potok - Chobotský Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2015-05-29;2016-11-11;10598167;2016-11-11;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2016;CZ0213042;Losinský potok;Cottus gobio;Ryby a mihule;CZ0213042;Losinský potok - Chobotský Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2015-05-29;2016-11-11;10598167;2016-11-11;1;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;neznámý;NA
2016;CZ0213042;Losinský potok;Cottus gobio;Ryby a mihule;CZ0213042;Losinský potok - Chobotský Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2015-05-29;2016-11-11;10598167;2016-11-11;1;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;neznámý;NA
2016;CZ0213042;Losinský potok;Cottus gobio;Ryby a mihule;CZ0213042;Losinský potok - Chobotský Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2015-05-29;2016-11-11;10598167;2016-11-11;1;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2016;CZ0213042;Losinský potok;Cottus gobio;Ryby a mihule;CZ0213042;Losinský potok - Chobotský Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2015-05-29;2016-11-11;10598167;2016-11-11;1;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2016;CZ0213067;Sázava;Cottus gobio;Ryby a mihule;CZ0213067;Sázava - Chřenovice - Podhradí žst.;6257c;RP Střední Čechy;Krajský úřad Kraje Vysočina, Krajský úřad Středočeského kraje;1950-01-01;2016-10-01;9796286;2016-10-01;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2016;CZ0213067;Sázava;Cottus gobio;Ryby a mihule;CZ0213067;Sázava - Chřenovice - Podhradí žst.;6257c;RP Střední Čechy;Krajský úřad Kraje Vysočina, Krajský úřad Středočeského kraje;1950-01-01;2016-10-01;9796286;2016-10-01;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2016;CZ0213067;Sázava;Cottus gobio;Ryby a mihule;CZ0213067;Sázava - Chřenovice - Podhradí žst.;6257c;RP Střední Čechy;Krajský úřad Kraje Vysočina, Krajský úřad Středočeského kraje;1950-01-01;2016-10-01;9796286;2016-10-01;0;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;neznámý;NA
2016;CZ0213067;Sázava;Cottus gobio;Ryby a mihule;CZ0213067;Sázava - Chřenovice - Podhradí žst.;6257c;RP Střední Čechy;Krajský úřad Kraje Vysočina, Krajský úřad Středočeského kraje;1950-01-01;2016-10-01;9796286;2016-10-01;0;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;neznámý;NA
2016;CZ0213067;Sázava;Cottus gobio;Ryby a mihule;CZ0213067;Sázava - Chřenovice - Podhradí žst.;6257c;RP Střední Čechy;Krajský úřad Kraje Vysočina, Krajský úřad Středočeského kraje;1950-01-01;2016-10-01;9796286;2016-10-01;0;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2016;CZ0213067;Sázava;Cottus gobio;Ryby a mihule;CZ0213067;Sázava - Chřenovice - Podhradí žst.;6257c;RP Střední Čechy;Krajský úřad Kraje Vysočina, Krajský úřad Středočeského kraje;1950-01-01;2016-10-01;9796286;2016-10-01;0;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2014;CZ0213076;Štěpánovský potok;Cottus gobio;Ryby a mihule;CZ0213076;Štěpánovský potok I - Mařanův Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2014-10-14;2015-09-01;10598173;2014-10-14;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2014;CZ0213076;Štěpánovský potok;Cottus gobio;Ryby a mihule;CZ0213076;Štěpánovský potok I - Mařanův Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2014-10-14;2015-09-01;10598173;2014-10-14;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2014;CZ0213076;Štěpánovský potok;Cottus gobio;Ryby a mihule;CZ0213076;Štěpánovský potok I - Mařanův Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2014-10-14;2015-09-01;10598173;2014-10-14;1;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;neznámý;NA
2014;CZ0213076;Štěpánovský potok;Cottus gobio;Ryby a mihule;CZ0213076;Štěpánovský potok I - Mařanův Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2014-10-14;2015-09-01;10598173;2014-10-14;1;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;neznámý;NA
2014;CZ0213076;Štěpánovský potok;Cottus gobio;Ryby a mihule;CZ0213076;Štěpánovský potok I - Mařanův Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2014-10-14;2015-09-01;10598173;2014-10-14;1;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2014;CZ0213076;Štěpánovský potok;Cottus gobio;Ryby a mihule;CZ0213076;Štěpánovský potok I - Mařanův Mlýn;6256a;RP Střední Čechy;Krajský úřad Středočeského kraje;2014-10-14;2015-09-01;10598173;2014-10-14;1;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;CZ0213814;Ledný potok - Dobřív;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2000-01-01;2023-05-06;13052074;2023-05-06;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;CZ0213814;Ledný potok - Dobřív;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2000-01-01;2023-05-06;13052074;2023-05-06;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;CZ0213814;Ledný potok - Dobřív;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2000-01-01;2023-05-06;13052074;2023-05-06;0;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;neznámý;NA
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;CZ0213814;Ledný potok - Dobřív;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2000-01-01;2023-05-06;13052074;2023-05-06;0;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;neznámý;NA
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;CZ0213814;Ledný potok - Dobřív;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2000-01-01;2023-05-06;13052074;2023-05-06;0;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;CZ0213814;Ledný potok - Dobřív;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2000-01-01;2023-05-06;13052074;2023-05-06;0;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_001_Ledný potok;Ledný potok - Dobřív I;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2021-11-21;2023-09-03;13126146;2023-09-03;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_001_Ledný potok;Ledný potok - Dobřív I;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2021-11-21;2023-09-03;13126146;2023-09-03;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_001_Ledný potok;Ledný potok - Dobřív I;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2021-11-21;2023-09-03;13126146;2023-09-03;1;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;108.333333333333;0
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_001_Ledný potok;Ledný potok - Dobřív I;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2021-11-21;2023-09-03;13126146;2023-09-03;1;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;2;0
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_001_Ledný potok;Ledný potok - Dobřív I;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2021-11-21;2023-09-03;13126146;2023-09-03;1;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2023;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_001_Ledný potok;Ledný potok - Dobřív I;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2021-11-21;2023-09-03;13126146;2023-09-03;1;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2020;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_003_Ledný potok;Ledný potok - Zadní Bahna;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2020-10-25;2020-10-25;12975777;2020-10-25;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2020;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_003_Ledný potok;Ledný potok - Zadní Bahna;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2020-10-25;2020-10-25;12975777;2020-10-25;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2020;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_003_Ledný potok;Ledný potok - Zadní Bahna;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2020-10-25;2020-10-25;12975777;2020-10-25;1;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;100;0
2020;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_003_Ledný potok;Ledný potok - Zadní Bahna;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2020-10-25;2020-10-25;12975777;2020-10-25;1;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;neznámý;NA
2020;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_003_Ledný potok;Ledný potok - Zadní Bahna;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2020-10-25;2020-10-25;12975777;2020-10-25;1;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;1;1
2020;CZ0213814;Ledný potok;Cottus gobio;Ryby a mihule;LED_003_Ledný potok;Ledný potok - Zadní Bahna;6248c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2020-10-25;2020-10-25;12975777;2020-10-25;1;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;70;0
2022;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CHKO Křivoklátsko;Klíčava - Plátěný_nad VN;5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;13125925;2022-07-11;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2022;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CHKO Křivoklátsko;Klíčava - Plátěný_nad VN;5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;13125925;2022-07-11;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2022;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CHKO Křivoklátsko;Klíčava - Plátěný_nad VN;5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;13125925;2022-07-11;1;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;0;1
2022;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CHKO Křivoklátsko;Klíčava - Plátěný_nad VN;5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;13125925;2022-07-11;1;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;0;0
2022;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CHKO Křivoklátsko;Klíčava - Plátěný_nad VN;5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;13125925;2022-07-11;1;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2022;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CHKO Křivoklátsko;Klíčava - Plátěný_nad VN;5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;13125925;2022-07-11;1;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2015;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CZ0214008;Klíčava;5849c, 5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;9812744, 9812745, 9812747;2015-07-17;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2015;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CZ0214008;Klíčava;5849c, 5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;9812744, 9812745, 9812747;2015-07-17;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;0;NA
2015;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CZ0214008;Klíčava;5849c, 5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;9812744, 9812745, 9812747;2015-07-17;1;POP_DYN;%;max;minmax;ano;lok;50;nejvýš 50 %;neznámý;NA
2015;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CZ0214008;Klíčava;5849c, 5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;9812744, 9812745, 9812747;2015-07-17;1;POP_VITALITA;NA;min;minmax;ano;lok;3;alespoň 3 NA;neznámý;0
2015;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CZ0214008;Klíčava;5849c, 5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;9812744, 9812745, 9812747;2015-07-17;1;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;nejvýš 1 NA;neznámý;NA
2015;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;CZ0214008;Klíčava;5849c, 5949a, 5949b;RP Střední Čechy;AOPK ČR - RP Střední Čechy;NA;NA;9812744, 9812745, 9812747;2015-07-17;1;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;nejvýš 10 cm;neznámý;NA
2018;CZ0214008;Lánská obora;Cottus gobio;Ryby a mihule;Klíčava;Klíčava I -  Na Brejli|268, Klíčava II - Klíčavské louky|270, Klíčava III - Karlův luh_můstek|272;5849c;RP Střední Čechy;AOPK ČR - RP Střední Čechy;2018-08-20;2018-08-20;12976308, 12976310, 12976312;2018-08-20;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
