"ROK","kod_chu","NAZEV","DRUH","SKUPINA","KOD_LOKAL","NAZEV_LOK","POLE","pracoviste","oop","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","ID_ND_AKCE","DATUM","CILMON","ID_IND","JEDNOTKA","TYP_IND","IND_GRP","KLIC","UROVEN","LIM_IND","LIM_INDLIST","HOD_IND","STAV_IND"
2021,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Bìlá pod Bezdìzem","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2015-04-17,2021-04-15,"11773089",2021-04-15,1,"STA_POKRYVNOSTINVAZNI",NA,"val","val","ne","lok","0","0, do 5 %","neznámı",NA
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"špatnı",0
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","3",NA
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"POP_POCET","trsù","min","minmax","ano","lok","70","alespoò 70 trsù","0",0
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"POP_POSKPERC","poèet trsù","max","minmax","ne","lok","1","nejvıš 1 poèet trsù","0",1
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"POP_POSKPOC","poèet typù poškození rostlin","max","minmax","ne","lok","2","nejvıš 2 poèet typù poškození rostlin","0",1
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"POP_TREND","posledních dvou let s menším poètem jedincù ne je referenèní hodnota","max","minmax","ano","lok","1","nejvıš 1 posledních dvou let s menším poètem jedincù ne je referenèní hodnota","0",1
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"POP_VITAL","% poètu trsù","min","minmax","ano","lok","30","alespoò 30 % poètu trsù","neznámı",NA
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"STA_POKRDREV",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"STA_POKRSTAR",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"STA_POKRYVNOSTEXPANZNI",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2018,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","PP Paterovské stránì, bor pøi zatáèce silnice do Hrdloøez","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2018-04-27,2018-04-27,"10447875",2018-04-27,0,"STA_POKRYVNOSTINVAZNI",NA,"val","val","ne","lok","0","0, do 5 %","neznámı",NA
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"špatnı",0
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","5",NA
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"POP_POCET","trsù","min","minmax","ano","lok","70","alespoò 70 trsù","12",0
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"POP_POSKPERC","poèet trsù","max","minmax","ne","lok","1","nejvıš 1 poèet trsù","0",1
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"POP_POSKPOC","poèet typù poškození rostlin","max","minmax","ne","lok","2","nejvıš 2 poèet typù poškození rostlin","0",1
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"POP_TREND","posledních dvou let s menším poètem jedincù ne je referenèní hodnota","max","minmax","ano","lok","1","nejvıš 1 posledních dvou let s menším poètem jedincù ne je referenèní hodnota","2",0
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"POP_VITAL","% poètu trsù","min","minmax","ano","lok","30","alespoò 30 % poètu trsù","58.3333333333333",1
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"STA_POKRDREV",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","50-75 %",0
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"STA_POKRSTAR",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","25-50 %",0
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"STA_POKRYVNOSTEXPANZNI",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","5-25 %",1
2024,"CZ0210111","Paterovské stránì","Pulsatilla patens","Cévnaté rostliny","Ppat020","Bìlá pod Bezdìzem","5555a","RP SCHKO Kokoøínsko - Máchùv kraj","Krajskı úøad Støedoèeského kraje",2022-04-07,2024-04-04,"13029321",2024-04-04,1,"STA_POKRYVNOSTINVAZNI",NA,"val","val","ne","lok","0","0, do 5 %","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"špatnı",0
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","3",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"POP_POCET","trsù","min","minmax","ano","lok","70","alespoò 70 trsù","0",0
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"POP_POSKPERC","poèet trsù","max","minmax","ne","lok","1","nejvıš 1 poèet trsù","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"POP_POSKPOC","poèet typù poškození rostlin","max","minmax","ne","lok","2","nejvıš 2 poèet typù poškození rostlin","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"POP_TREND","posledních dvou let s menším poètem jedincù ne je referenèní hodnota","max","minmax","ano","lok","1","nejvıš 1 posledních dvou let s menším poètem jedincù ne je referenèní hodnota","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"POP_VITAL","% poètu trsù","min","minmax","ano","lok","30","alespoò 30 % poètu trsù","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"STA_POKRDREV",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"STA_POKRSTAR",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"STA_POKRYVNOSTEXPANZNI",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070178","ïár u Hradištì_32070178","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675506",2022-06-28,0,"STA_POKRYVNOSTINVAZNI",NA,"val","val","ne","lok","0","0, do 5 %","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"špatnı",0
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","3",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"POP_POCET","trsù","min","minmax","ano","lok","70","alespoò 70 trsù","0",0
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"POP_POSKPERC","poèet trsù","max","minmax","ne","lok","1","nejvıš 1 poèet trsù","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"POP_POSKPOC","poèet typù poškození rostlin","max","minmax","ne","lok","2","nejvıš 2 poèet typù poškození rostlin","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"POP_TREND","posledních dvou let s menším poètem jedincù ne je referenèní hodnota","max","minmax","ano","lok","1","nejvıš 1 posledních dvou let s menším poètem jedincù ne je referenèní hodnota","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"POP_VITAL","% poètu trsù","min","minmax","ano","lok","30","alespoò 30 % poètu trsù","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"STA_POKRDREV",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"STA_POKRSTAR",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"STA_POKRYVNOSTEXPANZNI",NA,"val","val","ne","lok","0","0, do 5 %, 5-25 %","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070201","ïár u Hradištì_32070201","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-23,2022-06-23,"12675574",2022-06-23,0,"STA_POKRYVNOSTINVAZNI",NA,"val","val","ne","lok","0","0, do 5 %","neznámı",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070247","ïár u Hradištì_32070247","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675578",2022-06-28,0,"CELKOVE_HODNOCENI",NA,NA,NA,NA,"lok",NA,NA,"špatnı",0
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070247","ïár u Hradištì_32070247","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675578",2022-06-28,0,"CELKOVE_SUM",NA,NA,NA,NA,NA,"","","3",NA
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070247","ïár u Hradištì_32070247","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675578",2022-06-28,0,"POP_POCET","trsù","min","minmax","ano","lok","70","alespoò 70 trsù","0",0
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070247","ïár u Hradištì_32070247","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675578",2022-06-28,0,"POP_POSKPERC","poèet trsù","max","minmax","ne","lok","1","nejvıš 1 poèet trsù","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070247","ïár u Hradištì_32070247","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675578",2022-06-28,0,"POP_POSKPOC","poèet typù poškození rostlin","max","minmax","ne","lok","2","nejvıš 2 poèet typù poškození rostlin","0",1
2022,"CZ0414127","Hradištì","Pulsatilla patens","Cévnaté rostliny","32070247","ïár u Hradištì_32070247","5645c","RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje, Újezdní úøad Hradištì, Krajskı úøad Karlovarského kraje, AOPK ÈR - RP SCHKO Slavkovskı les",2022-06-28,2022-06-28,"12675578",2022-06-28,0,"POP_TREND","posledních dvou let s menším poètem jedincù ne je referenèní hodnota","max","minmax","ano","lok","1","nejvıš 1 posledních dvou let s menším poètem jedincù ne je referenèní hodnota","0",1
