"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","ind_nadr","metodika"
"Druh","CZ0414026","Úpolínová louka - Køížky","Asplenium adulterinum",NA,2000-01-01,2024-05-25,"AOPK ÈR - RP SCHKO Slavkovský les","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Slavkovský les",NA,15087
"Druh","CZ0414026","Úpolínová louka - Køížky","Asplenium adulterinum",NA,2000-01-01,2024-05-25,"AOPK ÈR - RP SCHKO Slavkovský les","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Slavkovský les",NA,15087
"Druh","CZ0414026","Úpolínová louka - Køížky","Asplenium adulterinum",NA,2000-01-01,2024-05-25,"AOPK ÈR - RP SCHKO Slavkovský les","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Slavkovský les",NA,15087
"Druh","CZ0622142","Rojetínský hadec","Asplenium adulterinum",NA,2002-07-01,2024-06-12,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","33.333","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622142","Rojetínský hadec","Asplenium adulterinum",NA,2002-07-01,2024-06-12,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622142","Rojetínský hadec","Asplenium adulterinum",NA,2002-07-01,2024-06-12,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0712187","Chrastický hadec","Asplenium adulterinum",NA,2000-01-01,2022-04-10,"Krajský úøad Olomouckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712187","Chrastický hadec","Asplenium adulterinum",NA,2000-01-01,2022-04-10,"Krajský úøad Olomouckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712187","Chrastický hadec","Asplenium adulterinum",NA,2000-01-01,2022-04-10,"Krajský úøad Olomouckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712197","Žïár","Asplenium adulterinum",NA,2006-01-01,2024-10-16,"Krajský úøad Olomouckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712197","Žïár","Asplenium adulterinum",NA,2006-01-01,2024-10-16,"Krajský úøad Olomouckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0712197","Žïár","Asplenium adulterinum",NA,2006-01-01,2024-10-16,"Krajský úøad Olomouckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0714084","Hadce a buèiny u Raškova","Asplenium adulterinum",NA,2000-01-01,2024-10-14,"Krajský úøad Olomouckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0714084","Hadce a buèiny u Raškova","Asplenium adulterinum",NA,2000-01-01,2024-10-14,"Krajský úøad Olomouckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0714084","Hadce a buèiny u Raškova","Asplenium adulterinum",NA,2000-01-01,2024-10-14,"Krajský úøad Olomouckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Olomoucko",NA,15087
"Druh","CZ0212004","Malíkovická stráò","Cypripedium calceolus",NA,2006-05-29,2024-06-07,"Krajský úøad Støedoèeského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212004","Malíkovická stráò","Cypripedium calceolus",NA,2006-05-29,2024-06-07,"Krajský úøad Støedoèeského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212004","Malíkovická stráò","Cypripedium calceolus",NA,2006-05-29,2024-06-07,"Krajský úøad Støedoèeského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212019","Smradovna","Cypripedium calceolus",NA,2001-06-01,2024-05-19,"AOPK ÈR - RP Støední Èechy, Krajský úøad Støedoèeského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212019","Smradovna","Cypripedium calceolus",NA,2001-06-01,2024-05-19,"AOPK ÈR - RP Støední Èechy, Krajský úøad Støedoèeského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212019","Smradovna","Cypripedium calceolus",NA,2001-06-01,2024-05-19,"AOPK ÈR - RP Støední Èechy, Krajský úøad Støedoèeského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212022","Slepeè","Cypripedium calceolus",NA,2000-01-01,2023-06-13,"Krajský úøad Støedoèeského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0212022","Slepeè","Cypripedium calceolus",NA,2000-01-01,2023-06-13,"Krajský úøad Støedoèeského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0212022","Slepeè","Cypripedium calceolus",NA,2000-01-01,2023-06-13,"Krajský úøad Støedoèeského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0212024","Èervené dolíky","Cypripedium calceolus",NA,2000-01-01,2023-07-19,"Krajský úøad Støedoèeského kraje, AOPK ÈR - RP Støední Èechy","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212024","Èervené dolíky","Cypripedium calceolus",NA,2000-01-01,2023-07-19,"Krajský úøad Støedoèeského kraje, AOPK ÈR - RP Støední Èechy","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212024","Èervené dolíky","Cypripedium calceolus",NA,2000-01-01,2023-07-19,"Krajský úøad Støedoèeského kraje, AOPK ÈR - RP Støední Èechy","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212025","Ostrov u Jedomìlic","Cypripedium calceolus",NA,2012-05-24,2023-07-19,"Krajský úøad Støedoèeského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212025","Ostrov u Jedomìlic","Cypripedium calceolus",NA,2012-05-24,2023-07-19,"Krajský úøad Støedoèeského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0212025","Ostrov u Jedomìlic","Cypripedium calceolus",NA,2012-05-24,2023-07-19,"Krajský úøad Støedoèeského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0214010","Dománovický les","Cypripedium calceolus",NA,2000-01-01,2024-05-23,"Krajský úøad Støedoèeského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0214010","Dománovický les","Cypripedium calceolus",NA,2000-01-01,2024-05-23,"Krajský úøad Støedoèeského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0214010","Dománovický les","Cypripedium calceolus",NA,2000-01-01,2024-05-23,"Krajský úøad Støedoèeského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Støední Èechy",NA,15087
"Druh","CZ0214013","Kokoøínsko","Cypripedium calceolus",NA,2002-01-01,2024-06-07,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0214013","Kokoøínsko","Cypripedium calceolus",NA,2002-01-01,2024-06-07,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0214013","Kokoøínsko","Cypripedium calceolus",NA,2002-01-01,2024-06-07,"AOPK ÈR - RP SCHKO Kokoøínsko - Máchùv kraj, Krajský úøad Støedoèeského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Kokoøínsko - Máchùv kraj",NA,15087
"Druh","CZ0422085","Sobìchlebské terasy","Cypripedium calceolus",NA,2001-01-01,2022-06-02,"Krajský úøad Ústeckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Slavkovský les",NA,15087
"Druh","CZ0422085","Sobìchlebské terasy","Cypripedium calceolus",NA,2001-01-01,2022-06-02,"Krajský úøad Ústeckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Slavkovský les",NA,15087
"Druh","CZ0422085","Sobìchlebské terasy","Cypripedium calceolus",NA,2001-01-01,2022-06-02,"Krajský úøad Ústeckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Slavkovský les",NA,15087
"Druh","CZ0422087","V kuksu","Cypripedium calceolus",NA,2008-07-26,2022-05-25,"Krajský úøad Ústeckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Èeské støedohoøí",NA,15087
"Druh","CZ0422087","V kuksu","Cypripedium calceolus",NA,2008-07-26,2022-05-25,"Krajský úøad Ústeckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Èeské støedohoøí",NA,15087
"Druh","CZ0422087","V kuksu","Cypripedium calceolus",NA,2008-07-26,2022-05-25,"Krajský úøad Ústeckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Èeské støedohoøí",NA,15087
"Druh","CZ0424129","Bílé stránì u Litomìøic","Cypripedium calceolus",NA,2001-03-20,2024-05-21,"AOPK ÈR - RP SCHKO Èeské støedohoøí","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Èeské støedohoøí",NA,15087
"Druh","CZ0424129","Bílé stránì u Litomìøic","Cypripedium calceolus",NA,2001-03-20,2024-05-21,"AOPK ÈR - RP SCHKO Èeské støedohoøí","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Èeské støedohoøí",NA,15087
"Druh","CZ0424129","Bílé stránì u Litomìøic","Cypripedium calceolus",NA,2001-03-20,2024-05-21,"AOPK ÈR - RP SCHKO Èeské støedohoøí","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Èeské støedohoøí",NA,15087
"Druh","CZ0522002","Hustíøanský les","Cypripedium calceolus",NA,2006-05-30,2022-05-19,"Krajský úøad Královéhradeckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0522002","Hustíøanský les","Cypripedium calceolus",NA,2006-05-30,2022-05-19,"Krajský úøad Královéhradeckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0522002","Hustíøanský les","Cypripedium calceolus",NA,2006-05-30,2022-05-19,"Krajský úøad Královéhradeckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0522129","Zadní Machová","Cypripedium calceolus",NA,2000-01-01,2024-05-14,"Krajský úøad Královéhradeckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0522129","Zadní Machová","Cypripedium calceolus",NA,2000-01-01,2024-05-14,"Krajský úøad Královéhradeckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0522129","Zadní Machová","Cypripedium calceolus",NA,2000-01-01,2024-05-14,"Krajský úøad Královéhradeckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0524050","Halín","Cypripedium calceolus",NA,2000-01-01,2024-05-14,"Krajský úøad Královéhradeckého kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0524050","Halín","Cypripedium calceolus",NA,2000-01-01,2024-05-14,"Krajský úøad Královéhradeckého kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0524050","Halín","Cypripedium calceolus",NA,2000-01-01,2024-05-14,"Krajský úøad Královéhradeckého kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0532131","U Banínského viaduktu","Cypripedium calceolus",NA,2000-01-01,2024-05-22,"Krajský úøad Pardubického kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0532131","U Banínského viaduktu","Cypripedium calceolus",NA,2000-01-01,2024-05-22,"Krajský úøad Pardubického kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0532131","U Banínského viaduktu","Cypripedium calceolus",NA,2000-01-01,2024-05-22,"Krajský úøad Pardubického kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0532132","Støemošická stráò","Cypripedium calceolus",NA,2000-01-01,2023-05-07,"Krajský úøad Pardubického kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0532132","Støemošická stráò","Cypripedium calceolus",NA,2000-01-01,2023-05-07,"Krajský úøad Pardubického kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0532132","Støemošická stráò","Cypripedium calceolus",NA,2000-01-01,2023-05-07,"Krajský úøad Pardubického kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Východní Èechy",NA,15087
"Druh","CZ0612133","Dìdkovo","Cypripedium calceolus",NA,2001-01-01,2024-05-21,"Krajský úøad Kraje Vysoèina","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612133","Dìdkovo","Cypripedium calceolus",NA,2001-01-01,2024-05-21,"Krajský úøad Kraje Vysoèina","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0612133","Dìdkovo","Cypripedium calceolus",NA,2001-01-01,2024-05-21,"Krajský úøad Kraje Vysoèina","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Vysoèina",NA,15087
"Druh","CZ0622168","Mušenice","Cypripedium calceolus",NA,2001-01-01,2024-04-29,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622168","Mušenice","Cypripedium calceolus",NA,2001-01-01,2024-04-29,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622168","Mušenice","Cypripedium calceolus",NA,2001-01-01,2024-04-29,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622174","V Jezdinách","Cypripedium calceolus",NA,2001-01-01,2024-05-02,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622174","V Jezdinách","Cypripedium calceolus",NA,2001-01-01,2024-05-02,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0622174","V Jezdinách","Cypripedium calceolus",NA,2001-01-01,2024-05-02,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624069","Strabišov - Oulehla","Cypripedium calceolus",NA,2000-01-01,2024-05-27,"AOPK ÈR - RP SCHKO Bílé Karpaty, Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624069","Strabišov - Oulehla","Cypripedium calceolus",NA,2000-01-01,2024-05-27,"AOPK ÈR - RP SCHKO Bílé Karpaty, Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624069","Strabišov - Oulehla","Cypripedium calceolus",NA,2000-01-01,2024-05-27,"AOPK ÈR - RP SCHKO Bílé Karpaty, Krajský úøad Jihomoravského kraje, Krajský úøad Zlínského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624072","Èertoryje","Cypripedium calceolus",NA,2000-01-01,2024-08-08,"AOPK ÈR - RP SCHKO Bílé Karpaty","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0624072","Èertoryje","Cypripedium calceolus",NA,2000-01-01,2024-08-08,"AOPK ÈR - RP SCHKO Bílé Karpaty","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0624072","Èertoryje","Cypripedium calceolus",NA,2000-01-01,2024-08-08,"AOPK ÈR - RP SCHKO Bílé Karpaty","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP SCHKO Bílé Karpaty",NA,15087
"Druh","CZ0624094","Bosonožský hájek","Cypripedium calceolus",NA,2000-01-01,2024-06-23,"Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624094","Bosonožský hájek","Cypripedium calceolus",NA,2000-01-01,2024-06-23,"Krajský úøad Jihomoravského kraje","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624094","Bosonožský hájek","Cypripedium calceolus",NA,2000-01-01,2024-06-23,"Krajský úøad Jihomoravského kraje","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624096","Podyjí","Cypripedium calceolus",NA,2000-01-01,2024-04-26,"Správa NP Podyjí","LOK_PROCDOBR","0","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624096","Podyjí","Cypripedium calceolus",NA,2000-01-01,2024-04-26,"Správa NP Podyjí","POP_PROCDOB","0","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624096","Podyjí","Cypripedium calceolus",NA,2000-01-01,2024-04-26,"Správa NP Podyjí","10","špatný",NA,NA,"špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624130","Moravský kras","Cypripedium calceolus",NA,2000-01-01,2024-06-05,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","LOK_PROCDOBR","25","50","% lokalit v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
"Druh","CZ0624130","Moravský kras","Cypripedium calceolus",NA,2000-01-01,2024-06-05,"AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje","POP_PROCDOB","46.075","50","% populace v dobrém stavu","špatný","neznámý",2026-01-19,"RP Jižní Morava",NA,15087
