ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND;ID_ND_LOK
2025;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;MOTYLI4053;Dlouha Lomnice Lisci hora;5843b, 5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;NA;NA;15304853, 15305191, 15305297, 15305173;2025-08-29;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;jednotlivě;1;12682528
2025;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Dlouhá Lomnice;PP Dlouhá Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-06-12;2025-06-12;15007233;2025-06-12;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;12185857
2025;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Dlouhá Lomnice;PP Dlouhá Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-06-12;2025-06-12;15007233;2025-06-12;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;12185857
2025;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Dlouhá Lomnice;PP Dlouhá Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-06-12;2025-06-12;15007233;2025-06-12;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0;12185857
2025;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Dlouhá Lomnice;PP Dlouhá Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-06-12;2025-06-12;15007233;2025-06-12;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;12185857
2025;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Dlouhá Lomnice;PP Dlouhá Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-06-12;2025-06-12;15007233;2025-06-12;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;12185857
2025;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Dlouhá Lomnice;PP Dlouhá Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2025-06-12;2025-06-12;15007233;2025-06-12;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;12185857
2022;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Louky u Dlouhé Lomnice;PP Louky u Dlouhé Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2022-08-29;2022-08-29;11975624, 11975625, 11975626, 11975627, 11975628, 11975763, 11975681, 11975612, 11975613, 11975614, 11975615, 11975616, 11975781, 11975782, 11975783, 11975784, 11975785, 11975786, 11975787, 11975765, 11975766, 11975767, 11975768, 11975769, 11975770, 11975771, 11975772, 11975773, 11975617, 11975618, 11975619, 11975620, 11975621, 11975622, 11975623, 11975746, 11975747, 11975748, 11975749, 11975750, 11975751, 11975752, 11975790, 11975791, 11975792, 11975793, 11975803, 11975804, 11975805, 11975806, 11975807, 11975808;2022-08-29;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;zhoršený;0.5;8656426
2022;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Louky u Dlouhé Lomnice;PP Louky u Dlouhé Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2022-08-29;2022-08-29;11975624, 11975625, 11975626, 11975627, 11975628, 11975763, 11975681, 11975612, 11975613, 11975614, 11975615, 11975616, 11975781, 11975782, 11975783, 11975784, 11975785, 11975786, 11975787, 11975765, 11975766, 11975767, 11975768, 11975769, 11975770, 11975771, 11975772, 11975773, 11975617, 11975618, 11975619, 11975620, 11975621, 11975622, 11975623, 11975746, 11975747, 11975748, 11975749, 11975750, 11975751, 11975752, 11975790, 11975791, 11975792, 11975793, 11975803, 11975804, 11975805, 11975806, 11975807, 11975808;2022-08-29;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;8656426
2022;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Louky u Dlouhé Lomnice;PP Louky u Dlouhé Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2022-08-29;2022-08-29;11975624, 11975625, 11975626, 11975627, 11975628, 11975763, 11975681, 11975612, 11975613, 11975614, 11975615, 11975616, 11975781, 11975782, 11975783, 11975784, 11975785, 11975786, 11975787, 11975765, 11975766, 11975767, 11975768, 11975769, 11975770, 11975771, 11975772, 11975773, 11975617, 11975618, 11975619, 11975620, 11975621, 11975622, 11975623, 11975746, 11975747, 11975748, 11975749, 11975750, 11975751, 11975752, 11975790, 11975791, 11975792, 11975793, 11975803, 11975804, 11975805, 11975806, 11975807, 11975808;2022-08-29;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;104;1;8656426
2022;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Louky u Dlouhé Lomnice;PP Louky u Dlouhé Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2022-08-29;2022-08-29;11975624, 11975625, 11975626, 11975627, 11975628, 11975763, 11975681, 11975612, 11975613, 11975614, 11975615, 11975616, 11975781, 11975782, 11975783, 11975784, 11975785, 11975786, 11975787, 11975765, 11975766, 11975767, 11975768, 11975769, 11975770, 11975771, 11975772, 11975773, 11975617, 11975618, 11975619, 11975620, 11975621, 11975622, 11975623, 11975746, 11975747, 11975748, 11975749, 11975750, 11975751, 11975752, 11975790, 11975791, 11975792, 11975793, 11975803, 11975804, 11975805, 11975806, 11975807, 11975808;2022-08-29;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;8656426
2022;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Louky u Dlouhé Lomnice;PP Louky u Dlouhé Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2022-08-29;2022-08-29;11975624, 11975625, 11975626, 11975627, 11975628, 11975763, 11975681, 11975612, 11975613, 11975614, 11975615, 11975616, 11975781, 11975782, 11975783, 11975784, 11975785, 11975786, 11975787, 11975765, 11975766, 11975767, 11975768, 11975769, 11975770, 11975771, 11975772, 11975773, 11975617, 11975618, 11975619, 11975620, 11975621, 11975622, 11975623, 11975746, 11975747, 11975748, 11975749, 11975750, 11975751, 11975752, 11975790, 11975791, 11975792, 11975793, 11975803, 11975804, 11975805, 11975806, 11975807, 11975808;2022-08-29;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;8656426
2022;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;PP Louky u Dlouhé Lomnice;PP Louky u Dlouhé Lomnice;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2022-08-29;2022-08-29;11975624, 11975625, 11975626, 11975627, 11975628, 11975763, 11975681, 11975612, 11975613, 11975614, 11975615, 11975616, 11975781, 11975782, 11975783, 11975784, 11975785, 11975786, 11975787, 11975765, 11975766, 11975767, 11975768, 11975769, 11975770, 11975771, 11975772, 11975773, 11975617, 11975618, 11975619, 11975620, 11975621, 11975622, 11975623, 11975746, 11975747, 11975748, 11975749, 11975750, 11975751, 11975752, 11975790, 11975791, 11975792, 11975793, 11975803, 11975804, 11975805, 11975806, 11975807, 11975808;2022-08-29;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;8656426
2016;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;Stružná;Stružná;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2015-09-10;2016-08-26;9778333;2016-08-26;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;zhoršený;0.5;6037766
2016;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;Stružná;Stružná;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2015-09-10;2016-08-26;9778333;2016-08-26;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;6037766
2016;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;Stružná;Stružná;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2015-09-10;2016-08-26;9778333;2016-08-26;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;60;1;6037766
2016;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;Stružná;Stružná;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2015-09-10;2016-08-26;9778333;2016-08-26;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;6037766
2016;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;Stružná;Stružná;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2015-09-10;2016-08-26;9778333;2016-08-26;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;6037766
2016;CZ0413015;Louky u Dlouhé Lomnice;Euphydryas aurinia;Motýli;Stružná;Stružná;5844a;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2015-09-10;2016-08-26;9778333;2016-08-26;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;6037766
2012;CZ0413017;U Jedlové;Euphydryas aurinia;Motýli;Jedlová;Jedlová;6041b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2010-08-23;2012-08-21;8323383;2012-08-21;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;1338796
2012;CZ0413017;U Jedlové;Euphydryas aurinia;Motýli;Jedlová;Jedlová;6041b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2010-08-23;2012-08-21;8323383;2012-08-21;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;1338796
2012;CZ0413017;U Jedlové;Euphydryas aurinia;Motýli;Jedlová;Jedlová;6041b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2010-08-23;2012-08-21;8323383;2012-08-21;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;15;1;1338796
2012;CZ0413017;U Jedlové;Euphydryas aurinia;Motýli;Jedlová;Jedlová;6041b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2010-08-23;2012-08-21;8323383;2012-08-21;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;1338796
2012;CZ0413017;U Jedlové;Euphydryas aurinia;Motýli;Jedlová;Jedlová;6041b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2010-08-23;2012-08-21;8323383;2012-08-21;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;1338796
2012;CZ0413017;U Jedlové;Euphydryas aurinia;Motýli;Jedlová;Jedlová;6041b;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2010-08-23;2012-08-21;8323383;2012-08-21;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;1338796
2016;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;19824, Otročín;19824, Otročín;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-06-24;2016-06-24;9680107;2016-06-24;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;5951719
2016;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;19824, Otročín;19824, Otročín;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-06-24;2016-06-24;9680107;2016-06-24;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;5951719
2016;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;19824, Otročín;19824, Otročín;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-06-24;2016-06-24;9680107;2016-06-24;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0;5951719
2016;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;19824, Otročín;19824, Otročín;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-06-24;2016-06-24;9680107;2016-06-24;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;5951719
2016;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;19824, Otročín;19824, Otročín;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-06-24;2016-06-24;9680107;2016-06-24;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;5951719
2016;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;19824, Otročín;19824, Otročín;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-06-24;2016-06-24;9680107;2016-06-24;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;5951719
2017;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov - U hájenky;Chodov - U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2015-08-17;2017-08-21;10075983;2017-08-21;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;dobrý;1;5807678
2017;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov - U hájenky;Chodov - U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2015-08-17;2017-08-21;10075983;2017-08-21;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA;5807678
2017;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov - U hájenky;Chodov - U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2015-08-17;2017-08-21;10075983;2017-08-21;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;20;1;5807678
2017;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov - U hájenky;Chodov - U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2015-08-17;2017-08-21;10075983;2017-08-21;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;5807678
2017;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov - U hájenky;Chodov - U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2015-08-17;2017-08-21;10075983;2017-08-21;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;5807678
2017;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov - U hájenky;Chodov - U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2015-08-17;2017-08-21;10075983;2017-08-21;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;5807678
2012;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov u Bečova nad Teplou;Chodov u Bečova nad Teplou;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2007-09-06;2012-09-06;8552664;2012-09-06;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;zhoršený;0.5;5079859
2012;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov u Bečova nad Teplou;Chodov u Bečova nad Teplou;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2007-09-06;2012-09-06;8552664;2012-09-06;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;5079859
2012;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov u Bečova nad Teplou;Chodov u Bečova nad Teplou;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2007-09-06;2012-09-06;8552664;2012-09-06;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;29;1;5079859
2012;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov u Bečova nad Teplou;Chodov u Bečova nad Teplou;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2007-09-06;2012-09-06;8552664;2012-09-06;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;5079859
2012;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov u Bečova nad Teplou;Chodov u Bečova nad Teplou;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2007-09-06;2012-09-06;8552664;2012-09-06;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;5079859
2012;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov u Bečova nad Teplou;Chodov u Bečova nad Teplou;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2007-09-06;2012-09-06;8552664;2012-09-06;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;5079859
2021;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov, EVL U hájenky;Chodov, EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2021-09-02;2021-09-02;11613811;2021-09-02;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;8123841
2021;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov, EVL U hájenky;Chodov, EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2021-09-02;2021-09-02;11613811;2021-09-02;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;8123841
2021;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov, EVL U hájenky;Chodov, EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2021-09-02;2021-09-02;11613811;2021-09-02;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0;8123841
2021;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov, EVL U hájenky;Chodov, EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2021-09-02;2021-09-02;11613811;2021-09-02;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;8123841
2021;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov, EVL U hájenky;Chodov, EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2021-09-02;2021-09-02;11613811;2021-09-02;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;8123841
2021;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;Chodov, EVL U hájenky;Chodov, EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2021-09-02;2021-09-02;11613811;2021-09-02;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;8123841
2020;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;EVL U hájenky;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-09-07;2020-09-10;11204008, 11204009, 11204010, 11204011, 11204012, 11204013, 11204014, 11204015, 11204016, 11226098;2020-09-10;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;zhoršený;0.5;7553617
2020;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;EVL U hájenky;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-09-07;2020-09-10;11204008, 11204009, 11204010, 11204011, 11204012, 11204013, 11204014, 11204015, 11204016, 11226098;2020-09-10;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;7553617
2020;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;EVL U hájenky;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-09-07;2020-09-10;11204008, 11204009, 11204010, 11204011, 11204012, 11204013, 11204014, 11204015, 11204016, 11226098;2020-09-10;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;12;1;7553617
2020;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;EVL U hájenky;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-09-07;2020-09-10;11204008, 11204009, 11204010, 11204011, 11204012, 11204013, 11204014, 11204015, 11204016, 11226098;2020-09-10;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7553617
2020;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;EVL U hájenky;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-09-07;2020-09-10;11204008, 11204009, 11204010, 11204011, 11204012, 11204013, 11204014, 11204015, 11204016, 11226098;2020-09-10;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7553617
2020;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;EVL U hájenky;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2016-09-07;2020-09-10;11204008, 11204009, 11204010, 11204011, 11204012, 11204013, 11204014, 11204015, 11204016, 11226098;2020-09-10;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7553617
2023;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;MOTYLI2276;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-09-08;2023-09-08;12998861;2023-09-08;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;9974726
2023;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;MOTYLI2276;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-09-08;2023-09-08;12998861;2023-09-08;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA;9974726
2023;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;MOTYLI2276;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-09-08;2023-09-08;12998861;2023-09-08;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0;9974726
2023;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;MOTYLI2276;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-09-08;2023-09-08;12998861;2023-09-08;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0;9974726
2023;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;MOTYLI2276;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-09-08;2023-09-08;12998861;2023-09-08;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1;9974726
2023;CZ0413018;U hájenky;Euphydryas aurinia;Motýli;MOTYLI2276;EVL U hájenky;5943a;RP SCHKO Slavkovský les;AOPK ČR - RP SCHKO Slavkovský les;2023-09-08;2023-09-08;12998861;2023-09-08;1;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;dominantně;1;9974726
2020;CZ0413173;Za Údrčí;Euphydryas aurinia;Motýli;Bochov, Unnamed Road;Bochov, Unnamed Road;5844c;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-02;2020-06-02;11101472;2020-06-02;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;7419924
2020;CZ0413173;Za Údrčí;Euphydryas aurinia;Motýli;Bochov, Unnamed Road;Bochov, Unnamed Road;5844c;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-02;2020-06-02;11101472;2020-06-02;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA;7419924
2020;CZ0413173;Za Údrčí;Euphydryas aurinia;Motýli;Bochov, Unnamed Road;Bochov, Unnamed Road;5844c;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-02;2020-06-02;11101472;2020-06-02;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0;7419924
2020;CZ0413173;Za Údrčí;Euphydryas aurinia;Motýli;Bochov, Unnamed Road;Bochov, Unnamed Road;5844c;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-02;2020-06-02;11101472;2020-06-02;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1;7419924
2020;CZ0413173;Za Údrčí;Euphydryas aurinia;Motýli;Bochov, Unnamed Road;Bochov, Unnamed Road;5844c;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-02;2020-06-02;11101472;2020-06-02;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA;7419924
2020;CZ0413173;Za Údrčí;Euphydryas aurinia;Motýli;Bochov, Unnamed Road;Bochov, Unnamed Road;5844c;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2020-06-02;2020-06-02;11101472;2020-06-02;0;STA_PRITOMNOSTROSTLIN;kategorie relativní početnosti;val;val;ne;lok;jednotlivě;jednotlivě, dominantně, hojně;neznámý;NA;7419924
2014;CZ0413173;Za Údrčí;Euphydryas aurinia;Motýli;Bochov, Údrčský rybník;Bochov, Údrčský rybník;5844c;RP SCHKO Slavkovský les;Krajský úřad Karlovarského kraje;2014-06-07;2014-06-07;11691320;2014-06-07;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0;8211288
