"ROK","kod_chu","NAZEV","DRUH","SKUPINA","KOD_LOKAL","LOKALITA","pracoviste","oop","IDX_ND_AKCE","ID_ND_NALEZ","DATUM","AUTOR","ID_IND","JEDNOTKA","TYP_IND","IND_GRP","KLIC","UROVEN","LIM_IND","HOD_IND","STAV_IND","CESKE_JME","DATUM_OD","DATUM_DO","IDX_ND_LOK","KOD_LOKALITY","EVL","PROC_EVL","NEGATIVNI","IDX_ND_LOKALIZACE","MAX_PROC","POLE","DEN","MESIC","nazev_chu","CILMON","POCITANO_CLEAN","pozn","LIM_INDLIST"
2012,"CZ0723024","Rochus","Eriogaster catax","Motýli","CZ0723024","EVL Rochus","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282769,24221442,2012-04-14,"Kopeèek František","POP_PRESENCE",NA,"val","val","ano","lok","ano","ano",1,"bourovec trnkový","14.04.2012","14.04.2012",1280133,"CZ0723024","CZ0723024: Rochus",100,0,1280133,95.59,"6970b",14,4,"Rochus","0","hnízda housenek",NA,"ano"
2012,"CZ0723024","Rochus","Eriogaster catax","Motýli","CZ0723024","EVL Rochus","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282769,24221442,2012-04-14,"Kopeèek František","STA_LIKVIDACE",NA,"val","val","ne","lok","nezaznamenána",NA,NA,"bourovec trnkový","14.04.2012","14.04.2012",1280133,"CZ0723024","CZ0723024: Rochus",100,0,1280133,95.59,"6970b",14,4,"Rochus","0","hnízda housenek",NA,"nezaznamenána"
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282772,24221449,2012-04-14,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",0,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,NA
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282772,24221449,2012-04-14,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",1,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,NA
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282772,24221449,2012-04-14,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",NA,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,NA
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282772,24221449,2012-04-14,"Kopeèek František","POP_POCETSUMLOKAL","hnízda housenek","min","minmax","ano","lok","10","2",0,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,"alespoò 10 hnízda housenek"
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282772,24221449,2012-04-14,"Kopeèek František","POP_PRESENCE",NA,"val","val","ano","lok","ano","ano",1,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,"ano"
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282772,24221449,2012-04-14,"Kopeèek František","STA_LIKVIDACE",NA,"val","val","ne","lok","nezaznamenána",NA,NA,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,"nezaznamenána"
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282773,24221450,2012-04-14,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",0,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,NA
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282773,24221450,2012-04-14,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",1,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,NA
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282773,24221450,2012-04-14,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",NA,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,NA
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282773,24221450,2012-04-14,"Kopeèek František","POP_POCETSUMLOKAL","hnízda housenek","min","minmax","ano","lok","10","2",0,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,"alespoò 10 hnízda housenek"
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282773,24221450,2012-04-14,"Kopeèek František","POP_PRESENCE",NA,"val","val","ano","lok","ano","ano",1,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,"ano"
2012,"CZ0723416","Popovické rybníky","Eriogaster catax","Motýli","Popovice u Uherského Hradištì","Popovice u Uherského Hradištì","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8282773,24221450,2012-04-14,"Kopeèek František","STA_LIKVIDACE",NA,"val","val","ne","lok","nezaznamenána",NA,NA,"bourovec trnkový","14.04.2012","14.04.2012",1806900,NA,"CZ0723416: Popovické rybníky",12,0,1806900,70.52,"6971a",14,4,"Popovické rybníky","0","hnízda housenek",NA,"nezaznamenána"
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892778,32491087,2013-05-10,"Beneš Jiøí","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",0,"bourovec trnkový","10.05.2013","10.05.2013",5369818,NA,"CZ0624119: Soutok - Podluží",100,0,5369818,100,"7267d",10,5,"Soutok - Podluží","0","housenky",NA,NA
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892778,32491087,2013-05-10,"Beneš Jiøí","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",1,"bourovec trnkový","10.05.2013","10.05.2013",5369818,NA,"CZ0624119: Soutok - Podluží",100,0,5369818,100,"7267d",10,5,"Soutok - Podluží","0","housenky",NA,NA
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892778,32491087,2013-05-10,"Beneš Jiøí","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",NA,"bourovec trnkový","10.05.2013","10.05.2013",5369818,NA,"CZ0624119: Soutok - Podluží",100,0,5369818,100,"7267d",10,5,"Soutok - Podluží","0","housenky",NA,NA
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892778,32491087,2013-05-10,"Beneš Jiøí","POP_POCETSUMLOKAL","hnízda housenek","min","minmax","ano","lok","10","1",0,"bourovec trnkový","10.05.2013","10.05.2013",5369818,NA,"CZ0624119: Soutok - Podluží",100,0,5369818,100,"7267d",10,5,"Soutok - Podluží","0","housenky",NA,"alespoò 10 hnízda housenek"
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892778,32491087,2013-05-10,"Beneš Jiøí","POP_PRESENCE",NA,"val","val","ano","lok","ano","ano",1,"bourovec trnkový","10.05.2013","10.05.2013",5369818,NA,"CZ0624119: Soutok - Podluží",100,0,5369818,100,"7267d",10,5,"Soutok - Podluží","0","housenky",NA,"ano"
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892778,32491087,2013-05-10,"Beneš Jiøí","STA_LIKVIDACE",NA,"val","val","ne","lok","nezaznamenána",NA,NA,"bourovec trnkový","10.05.2013","10.05.2013",5369818,NA,"CZ0624119: Soutok - Podluží",100,0,5369818,100,"7267d",10,5,"Soutok - Podluží","0","housenky",NA,"nezaznamenána"
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892780,32491099,2013-05-13,"Beneš Jiøí","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",0,"bourovec trnkový","13.05.2013","13.05.2013",5369820,NA,"CZ0624119: Soutok - Podluží",100,0,5369820,100,"7267d",13,5,"Soutok - Podluží","0","hnízda housenek",NA,NA
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892780,32491099,2013-05-13,"Beneš Jiøí","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",1,"bourovec trnkový","13.05.2013","13.05.2013",5369820,NA,"CZ0624119: Soutok - Podluží",100,0,5369820,100,"7267d",13,5,"Soutok - Podluží","0","hnízda housenek",NA,NA
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892780,32491099,2013-05-13,"Beneš Jiøí","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",NA,"bourovec trnkový","13.05.2013","13.05.2013",5369820,NA,"CZ0624119: Soutok - Podluží",100,0,5369820,100,"7267d",13,5,"Soutok - Podluží","0","hnízda housenek",NA,NA
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892780,32491099,2013-05-13,"Beneš Jiøí","POP_POCETSUMLOKAL","hnízda housenek","min","minmax","ano","lok","10","1",0,"bourovec trnkový","13.05.2013","13.05.2013",5369820,NA,"CZ0624119: Soutok - Podluží",100,0,5369820,100,"7267d",13,5,"Soutok - Podluží","0","hnízda housenek",NA,"alespoò 10 hnízda housenek"
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892780,32491099,2013-05-13,"Beneš Jiøí","POP_PRESENCE",NA,"val","val","ano","lok","ano","ano",1,"bourovec trnkový","13.05.2013","13.05.2013",5369820,NA,"CZ0624119: Soutok - Podluží",100,0,5369820,100,"7267d",13,5,"Soutok - Podluží","0","hnízda housenek",NA,"ano"
2013,"CZ0624119","Soutok - Podluží","Eriogaster catax","Motýli","Bøeclav","Bøeclav","RP Jižní Morava","AOPK ÈR - RP Jižní Morava, Krajský úøad Jihomoravského kraje",8892780,32491099,2013-05-13,"Beneš Jiøí","STA_LIKVIDACE",NA,"val","val","ne","lok","nezaznamenána",NA,NA,"bourovec trnkový","13.05.2013","13.05.2013",5369820,NA,"CZ0624119: Soutok - Podluží",100,0,5369820,100,"7267d",13,5,"Soutok - Podluží","0","hnízda housenek",NA,"nezaznamenána"
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - Pod Keplemi","Èížov - Pod Keplemi","RP Jižní Morava","Správa NP Podyjí",8893478,32495273,2013-05-09,"Vítek Pavel","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",0,"bourovec trnkový","09.05.2013","09.05.2013",5370389,NA,"CZ0624096: Podyjí",100,0,5370389,100,"7161a",9,5,"Podyjí","0","hnízda housenek",NA,NA
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - Pod Keplemi","Èížov - Pod Keplemi","RP Jižní Morava","Správa NP Podyjí",8893478,32495273,2013-05-09,"Vítek Pavel","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",1,"bourovec trnkový","09.05.2013","09.05.2013",5370389,NA,"CZ0624096: Podyjí",100,0,5370389,100,"7161a",9,5,"Podyjí","0","hnízda housenek",NA,NA
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - Pod Keplemi","Èížov - Pod Keplemi","RP Jižní Morava","Správa NP Podyjí",8893478,32495273,2013-05-09,"Vítek Pavel","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",NA,"bourovec trnkový","09.05.2013","09.05.2013",5370389,NA,"CZ0624096: Podyjí",100,0,5370389,100,"7161a",9,5,"Podyjí","0","hnízda housenek",NA,NA
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - Pod Keplemi","Èížov - Pod Keplemi","RP Jižní Morava","Správa NP Podyjí",8893478,32495273,2013-05-09,"Vítek Pavel","POP_POCETSUMLOKAL","hnízda housenek","min","minmax","ano","lok","10","2",0,"bourovec trnkový","09.05.2013","09.05.2013",5370389,NA,"CZ0624096: Podyjí",100,0,5370389,100,"7161a",9,5,"Podyjí","0","hnízda housenek",NA,"alespoò 10 hnízda housenek"
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - Pod Keplemi","Èížov - Pod Keplemi","RP Jižní Morava","Správa NP Podyjí",8893478,32495273,2013-05-09,"Vítek Pavel","POP_PRESENCE",NA,"val","val","ano","lok","ano","ano",1,"bourovec trnkový","09.05.2013","09.05.2013",5370389,NA,"CZ0624096: Podyjí",100,0,5370389,100,"7161a",9,5,"Podyjí","0","hnízda housenek",NA,"ano"
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - Pod Keplemi","Èížov - Pod Keplemi","RP Jižní Morava","Správa NP Podyjí",8893478,32495273,2013-05-09,"Vítek Pavel","STA_LIKVIDACE",NA,"val","val","ne","lok","nezaznamenána",NA,NA,"bourovec trnkový","09.05.2013","09.05.2013",5370389,NA,"CZ0624096: Podyjí",100,0,5370389,100,"7161a",9,5,"Podyjí","0","hnízda housenek",NA,"nezaznamenána"
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - K rybníèku","Èížov - K rybníèku","RP Jižní Morava","Správa NP Podyjí",8893479,32495274,2013-10-09,"Vítek Pavel","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",0,"bourovec trnkový","09.10.2013","09.10.2013",5370390,NA,"CZ0624096: Podyjí",100,0,5370390,100,"7161a",9,10,"Podyjí","0","hnízda housenek",NA,NA
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - K rybníèku","Èížov - K rybníèku","RP Jižní Morava","Správa NP Podyjí",8893479,32495274,2013-10-09,"Vítek Pavel","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",1,"bourovec trnkový","09.10.2013","09.10.2013",5370390,NA,"CZ0624096: Podyjí",100,0,5370390,100,"7161a",9,10,"Podyjí","0","hnízda housenek",NA,NA
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - K rybníèku","Èížov - K rybníèku","RP Jižní Morava","Správa NP Podyjí",8893479,32495274,2013-10-09,"Vítek Pavel","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",NA,"bourovec trnkový","09.10.2013","09.10.2013",5370390,NA,"CZ0624096: Podyjí",100,0,5370390,100,"7161a",9,10,"Podyjí","0","hnízda housenek",NA,NA
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - K rybníèku","Èížov - K rybníèku","RP Jižní Morava","Správa NP Podyjí",8893479,32495274,2013-10-09,"Vítek Pavel","POP_POCETSUMLOKAL","hnízda housenek","min","minmax","ano","lok","10","1",0,"bourovec trnkový","09.10.2013","09.10.2013",5370390,NA,"CZ0624096: Podyjí",100,0,5370390,100,"7161a",9,10,"Podyjí","0","hnízda housenek",NA,"alespoò 10 hnízda housenek"
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - K rybníèku","Èížov - K rybníèku","RP Jižní Morava","Správa NP Podyjí",8893479,32495274,2013-10-09,"Vítek Pavel","POP_PRESENCE",NA,"val","val","ano","lok","ano","ano",1,"bourovec trnkový","09.10.2013","09.10.2013",5370390,NA,"CZ0624096: Podyjí",100,0,5370390,100,"7161a",9,10,"Podyjí","0","hnízda housenek",NA,"ano"
2013,"CZ0624096","Podyjí","Eriogaster catax","Motýli","Èížov - K rybníèku","Èížov - K rybníèku","RP Jižní Morava","Správa NP Podyjí",8893479,32495274,2013-10-09,"Vítek Pavel","STA_LIKVIDACE",NA,"val","val","ne","lok","nezaznamenána",NA,NA,"bourovec trnkový","09.10.2013","09.10.2013",5370390,NA,"CZ0624096: Podyjí",100,0,5370390,100,"7161a",9,10,"Podyjí","0","hnízda housenek",NA,"nezaznamenána"
2013,"CZ0724087","Újezdecký les","Eriogaster catax","Motýli","Újezdec u Luhaèovic","Újezdec u Luhaèovic","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8893481,32495277,2013-10-06,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",0,"bourovec trnkový","06.10.2013","06.10.2013",5370392,NA,"CZ0724087: Újezdecký les",100,0,5370392,100,"6972c",6,10,"Újezdecký les","0","snùšky",NA,NA
2013,"CZ0724087","Újezdecký les","Eriogaster catax","Motýli","Újezdec u Luhaèovic","Újezdec u Luhaèovic","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8893481,32495277,2013-10-06,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",1,"bourovec trnkový","06.10.2013","06.10.2013",5370392,NA,"CZ0724087: Újezdecký les",100,0,5370392,100,"6972c",6,10,"Újezdecký les","0","snùšky",NA,NA
2013,"CZ0724087","Újezdecký les","Eriogaster catax","Motýli","Újezdec u Luhaèovic","Újezdec u Luhaèovic","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8893481,32495277,2013-10-06,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",NA,"bourovec trnkový","06.10.2013","06.10.2013",5370392,NA,"CZ0724087: Újezdecký les",100,0,5370392,100,"6972c",6,10,"Újezdecký les","0","snùšky",NA,NA
2013,"CZ0724087","Újezdecký les","Eriogaster catax","Motýli","Újezdec u Luhaèovic","Újezdec u Luhaèovic","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8893481,32495277,2013-10-06,"Kopeèek František","POP_POCETSUMLOKAL","hnízda housenek","min","minmax","ano","lok","10","0",0,"bourovec trnkový","06.10.2013","06.10.2013",5370392,NA,"CZ0724087: Újezdecký les",100,0,5370392,100,"6972c",6,10,"Újezdecký les","0","snùšky",NA,"alespoò 10 hnízda housenek"
2013,"CZ0724087","Újezdecký les","Eriogaster catax","Motýli","Újezdec u Luhaèovic","Újezdec u Luhaèovic","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8893481,32495277,2013-10-06,"Kopeèek František","POP_PRESENCE",NA,"val","val","ano","lok","ano","ano",1,"bourovec trnkový","06.10.2013","06.10.2013",5370392,NA,"CZ0724087: Újezdecký les",100,0,5370392,100,"6972c",6,10,"Újezdecký les","0","snùšky",NA,"ano"
2013,"CZ0724087","Újezdecký les","Eriogaster catax","Motýli","Újezdec u Luhaèovic","Újezdec u Luhaèovic","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8893481,32495277,2013-10-06,"Kopeèek František","STA_LIKVIDACE",NA,"val","val","ne","lok","nezaznamenána",NA,NA,"bourovec trnkový","06.10.2013","06.10.2013",5370392,NA,"CZ0724087: Újezdecký les",100,0,5370392,100,"6972c",6,10,"Újezdecký les","0","snùšky",NA,"nezaznamenána"
2013,"CZ0724087","Újezdecký les","Eriogaster catax","Motýli","Újezdec u Luhaèovic","Újezdec u Luhaèovic","RP SCHKO Bílé Karpaty","Krajský úøad Zlínského kraje",8893482,32495278,2013-10-06,"Kopeèek František","CELKOVE_SUM",NA,NA,NA,NA,NA,NA,"1",0,"bourovec trnkový","06.10.2013","06.10.2013",5370393,NA,"CZ0724087: Újezdecký les",100,0,5370393,100,"6972a",6,10,"Újezdecký les","0","snùšky",NA,NA
