kod_chu;DRUH;KOD_LOKAL;POLE;ROK;ID_IND;SKUPINA;NAZEV_LOK;ID_ND_AKCE;DATUM;HOD_IND;TYP_IND;LIM_IND;JEDNOTKA;LIM_INDLIST;STAV_IND;KLIC;IND_GRP;UROVEN;CILMON;IND_SUM;IND_SUMKLIC;IND_SUMOST;IND_LEN;IND_LENKLIC;IND_LENOST;CELKOVE;NAZEV;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;pracoviste;oop
CZ0723409;Bombina variegata;CZ0723409;6771a;2023;STA_POKRVEGETACE;Obojživelníci;43826, Kurovice;12515935;19509;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Kurovice - lom;2019-04-09;2023-06-01;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723409;Bombina variegata;CZ0723409;6771a;2023;STA_RYBY;Obojživelníci;43826, Kurovice;12515935;19509;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Kurovice - lom;2019-04-09;2023-06-01;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723409;Bombina variegata;CZ0723409;6771a;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;43826, Kurovice;12515935;19509;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;1;0;1;9;2;7;0;Kurovice - lom;2019-04-09;2023-06-01;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723409;Bombina variegata;CZ0723409;6771a;2023;STA_ZASTINENIHLADINA;Obojživelníci;43826, Kurovice;12515935;19509;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Kurovice - lom;2019-04-09;2023-06-01;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0723409;Bombina variegata;CZ0723409;6771a;2023;STA_ZTRATABIO;Obojživelníci;43826, Kurovice;12515935;19509;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Kurovice - lom;2019-04-09;2023-06-01;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0724090;Bombina variegata;CZ0724090;7172a;2023;CELKOVE_HODNOCENI;Obojživelníci;Strání, Silnice bez názvu, Lokace00077;12516998, 12768593;19511;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;3;0;3;9;2;7;0;Bílé Karpaty;2013-06-08;2023-06-03;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7172a;2023;POP_REPROPERIOD3;Obojživelníci;Strání, Silnice bez názvu, Lokace00077;12516998, 12768593;19511;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;3;0;3;9;2;7;0;Bílé Karpaty;2013-06-08;2023-06-03;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7172a;2023;STA_POKRVEGETACE;Obojživelníci;Strání, Silnice bez názvu, Lokace00077;12516998, 12768593;19511;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;3;0;3;9;2;7;0;Bílé Karpaty;2013-06-08;2023-06-03;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7172a;2023;STA_RYBY;Obojživelníci;Strání, Silnice bez názvu, Lokace00077;12516998, 12768593;19511;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;3;0;3;9;2;7;0;Bílé Karpaty;2013-06-08;2023-06-03;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7172a;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;Strání, Silnice bez názvu, Lokace00077;12516998, 12768593;19511;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;3;0;3;9;2;7;0;Bílé Karpaty;2013-06-08;2023-06-03;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7172a;2023;STA_ZASTINENIHLADINA;Obojživelníci;Strání, Silnice bez názvu, Lokace00077;12516998, 12768593;19511;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;3;0;3;9;2;7;0;Bílé Karpaty;2013-06-08;2023-06-03;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724090;Bombina variegata;CZ0724090;7172a;2023;STA_ZTRATABIO;Obojživelníci;Strání, Silnice bez názvu, Lokace00077;12516998, 12768593;19511;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;3;0;3;9;2;7;0;Bílé Karpaty;2013-06-08;2023-06-03;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724089;Bombina variegata;CZ0724089;6478c;2023;CELKOVE_HODNOCENI;Obojživelníci;Dolní Lomná, Smolkov, CHKO Beskydy, Dolní Lomná, údolí Křínovského potoka, areál Severka., Mosty u Jablunkova;12521268, 12534402, 12539150, 12779637;19549;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;32;0;32;9;2;7;0;Beskydy;2017-05-13;2023-07-11;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6478c;2023;POP_REPROPERIOD3;Obojživelníci;Dolní Lomná, Smolkov, CHKO Beskydy, Dolní Lomná, údolí Křínovského potoka, areál Severka., Mosty u Jablunkova;12521268, 12534402, 12539150, 12779637;19549;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;32;0;32;9;2;7;0;Beskydy;2017-05-13;2023-07-11;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6478c;2023;STA_POKRVEGETACE;Obojživelníci;Dolní Lomná, Smolkov, CHKO Beskydy, Dolní Lomná, údolí Křínovského potoka, areál Severka., Mosty u Jablunkova;12521268, 12534402, 12539150, 12779637;19549;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2017-05-13;2023-07-11;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6478c;2023;STA_RYBY;Obojživelníci;Dolní Lomná, Smolkov, CHKO Beskydy, Dolní Lomná, údolí Křínovského potoka, areál Severka., Mosty u Jablunkova;12521268, 12534402, 12539150, 12779637;19549;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2017-05-13;2023-07-11;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6478c;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;Dolní Lomná, Smolkov, CHKO Beskydy, Dolní Lomná, údolí Křínovského potoka, areál Severka., Mosty u Jablunkova;12521268, 12534402, 12539150, 12779637;19549;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2017-05-13;2023-07-11;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6478c;2023;STA_ZASTINENIHLADINA;Obojživelníci;Dolní Lomná, Smolkov, CHKO Beskydy, Dolní Lomná, údolí Křínovského potoka, areál Severka., Mosty u Jablunkova;12521268, 12534402, 12539150, 12779637;19549;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2017-05-13;2023-07-11;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6478c;2023;STA_ZTRATABIO;Obojživelníci;Dolní Lomná, Smolkov, CHKO Beskydy, Dolní Lomná, údolí Křínovského potoka, areál Severka., Mosty u Jablunkova;12521268, 12534402, 12539150, 12779637;19549;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2017-05-13;2023-07-11;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724430;Bombina variegata;CZ0724430;6974c;2023;CELKOVE_HODNOCENI;Obojživelníci;05749, Svatý Štěpán, Lokace02356;12522174, 12549519;19571;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;1;0;1;9;2;7;0;Vlárský průsmyk;2013-05-23;2023-08-02;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724430;Bombina variegata;CZ0724430;6974c;2023;POP_REPROPERIOD3;Obojživelníci;05749, Svatý Štěpán, Lokace02356;12522174, 12549519;19571;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;1;0;1;9;2;7;0;Vlárský průsmyk;2013-05-23;2023-08-02;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724430;Bombina variegata;CZ0724430;6974c;2023;STA_POKRVEGETACE;Obojživelníci;05749, Svatý Štěpán, Lokace02356;12522174, 12549519;19571;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Vlárský průsmyk;2013-05-23;2023-08-02;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724430;Bombina variegata;CZ0724430;6974c;2023;STA_RYBY;Obojživelníci;05749, Svatý Štěpán, Lokace02356;12522174, 12549519;19571;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Vlárský průsmyk;2013-05-23;2023-08-02;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724430;Bombina variegata;CZ0724430;6974c;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;05749, Svatý Štěpán, Lokace02356;12522174, 12549519;19571;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;1;0;1;9;2;7;0;Vlárský průsmyk;2013-05-23;2023-08-02;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724430;Bombina variegata;CZ0724430;6974c;2023;STA_ZASTINENIHLADINA;Obojživelníci;05749, Svatý Štěpán, Lokace02356;12522174, 12549519;19571;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Vlárský průsmyk;2013-05-23;2023-08-02;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724430;Bombina variegata;CZ0724430;6974c;2023;STA_ZTRATABIO;Obojživelníci;05749, Svatý Štěpán, Lokace02356;12522174, 12549519;19571;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Vlárský průsmyk;2013-05-23;2023-08-02;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724089;Bombina variegata;CZ0724089;6577a;2023;CELKOVE_HODNOCENI;Obojživelníci;Bílá, Staré Hamry;12534465, 12802891, 12802893, 12802895, 12802896;19588;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;32;0;32;9;2;7;0;Beskydy;2013-05-16;2023-08-19;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6577a;2023;POP_REPROPERIOD3;Obojživelníci;Bílá, Staré Hamry;12534465, 12802891, 12802893, 12802895, 12802896;19588;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;32;0;32;9;2;7;0;Beskydy;2013-05-16;2023-08-19;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6577a;2023;STA_POKRVEGETACE;Obojživelníci;Bílá, Staré Hamry;12534465, 12802891, 12802893, 12802895, 12802896;19588;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-05-16;2023-08-19;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6577a;2023;STA_RYBY;Obojživelníci;Bílá, Staré Hamry;12534465, 12802891, 12802893, 12802895, 12802896;19588;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-05-16;2023-08-19;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6577a;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;Bílá, Staré Hamry;12534465, 12802891, 12802893, 12802895, 12802896;19588;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-05-16;2023-08-19;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6577a;2023;STA_ZASTINENIHLADINA;Obojživelníci;Bílá, Staré Hamry;12534465, 12802891, 12802893, 12802895, 12802896;19588;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-05-16;2023-08-19;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6577a;2023;STA_ZTRATABIO;Obojživelníci;Bílá, Staré Hamry;12534465, 12802891, 12802893, 12802895, 12802896;19588;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-05-16;2023-08-19;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6676b;2023;CELKOVE_HODNOCENI;Obojživelníci;Bílá;12534610, 12534617, 12710176, 12732470;19546;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;32;0;32;9;2;7;0;Beskydy;2013-06-23;2023-07-08;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6676b;2023;POP_REPROPERIOD3;Obojživelníci;Bílá;12534610, 12534617, 12710176, 12732470;19546;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;32;0;32;9;2;7;0;Beskydy;2013-06-23;2023-07-08;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6676b;2023;STA_POKRVEGETACE;Obojživelníci;Bílá;12534610, 12534617, 12710176, 12732470;19546;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-06-23;2023-07-08;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6676b;2023;STA_RYBY;Obojživelníci;Bílá;12534610, 12534617, 12710176, 12732470;19546;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-06-23;2023-07-08;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6676b;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;Bílá;12534610, 12534617, 12710176, 12732470;19546;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-06-23;2023-07-08;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6676b;2023;STA_ZASTINENIHLADINA;Obojživelníci;Bílá;12534610, 12534617, 12710176, 12732470;19546;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-06-23;2023-07-08;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0724089;Bombina variegata;CZ0724089;6676b;2023;STA_ZTRATABIO;Obojživelníci;Bílá;12534610, 12534617, 12710176, 12732470;19546;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;32;0;32;9;2;7;0;Beskydy;2013-06-23;2023-07-08;RP Moravskoslezské;AOPK ČR - RP Moravskoslezské
CZ0720441;Bombina variegata;CZ0720441;6874c;2023;CELKOVE_HODNOCENI;Obojživelníci;Valašské Klobouky, Brumovská;12541332;19523;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;1;0;1;9;2;7;0;Bílé potoky;2022-06-24;2023-06-15;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0720441;Bombina variegata;CZ0720441;6874c;2023;POP_REPROPERIOD3;Obojživelníci;Valašské Klobouky, Brumovská;12541332;19523;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;1;0;1;9;2;7;0;Bílé potoky;2022-06-24;2023-06-15;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0720441;Bombina variegata;CZ0720441;6874c;2023;STA_POKRVEGETACE;Obojživelníci;Valašské Klobouky, Brumovská;12541332;19523;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Bílé potoky;2022-06-24;2023-06-15;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0720441;Bombina variegata;CZ0720441;6874c;2023;STA_RYBY;Obojživelníci;Valašské Klobouky, Brumovská;12541332;19523;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Bílé potoky;2022-06-24;2023-06-15;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0720441;Bombina variegata;CZ0720441;6874c;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;Valašské Klobouky, Brumovská;12541332;19523;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;1;0;1;9;2;7;0;Bílé potoky;2022-06-24;2023-06-15;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0720441;Bombina variegata;CZ0720441;6874c;2023;STA_ZASTINENIHLADINA;Obojživelníci;Valašské Klobouky, Brumovská;12541332;19523;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Bílé potoky;2022-06-24;2023-06-15;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0720441;Bombina variegata;CZ0720441;6874c;2023;STA_ZTRATABIO;Obojživelníci;Valašské Klobouky, Brumovská;12541332;19523;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Bílé potoky;2022-06-24;2023-06-15;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170c;2023;CELKOVE_HODNOCENI;Obojživelníci;Tvarožná Lhota, radejov, Lokace02022;12701807, 12712289, 12712290, 12712291, 12712292;19599;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;1;0;1;9;2;7;0;Čertoryje;2019-05-02;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170c;2023;POP_REPROPERIOD3;Obojživelníci;Tvarožná Lhota, radejov, Lokace02022;12701807, 12712289, 12712290, 12712291, 12712292;19599;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-02;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170c;2023;STA_POKRVEGETACE;Obojživelníci;Tvarožná Lhota, radejov, Lokace02022;12701807, 12712289, 12712290, 12712291, 12712292;19599;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-02;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170c;2023;STA_RYBY;Obojživelníci;Tvarožná Lhota, radejov, Lokace02022;12701807, 12712289, 12712290, 12712291, 12712292;19599;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-02;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170c;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;Tvarožná Lhota, radejov, Lokace02022;12701807, 12712289, 12712290, 12712291, 12712292;19599;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-02;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170c;2023;STA_ZASTINENIHLADINA;Obojživelníci;Tvarožná Lhota, radejov, Lokace02022;12701807, 12712289, 12712290, 12712291, 12712292;19599;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-02;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170c;2023;STA_ZTRATABIO;Obojživelníci;Tvarožná Lhota, radejov, Lokace02022;12701807, 12712289, 12712290, 12712291, 12712292;19599;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-02;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170d;2023;CELKOVE_HODNOCENI;Obojživelníci;49919, Malá Vrbka;12701809;19599;špatný;NA;NA;NA;NA;0;NA;NA;NA;0;1;0;1;9;2;7;0;Čertoryje;2019-05-11;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170d;2023;POP_REPROPERIOD3;Obojživelníci;49919, Malá Vrbka;12701809;19599;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-11;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170d;2023;STA_POKRVEGETACE;Obojživelníci;49919, Malá Vrbka;12701809;19599;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-11;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170d;2023;STA_RYBY;Obojživelníci;49919, Malá Vrbka;12701809;19599;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-11;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170d;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;49919, Malá Vrbka;12701809;19599;neznámý;val;ne;NA;ne;NA;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-11;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170d;2023;STA_ZASTINENIHLADINA;Obojživelníci;49919, Malá Vrbka;12701809;19599;neznámý;val;0-25 %;NA;0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA;NA;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-11;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0624072;Bombina variegata;CZ0624072;7170d;2023;STA_ZTRATABIO;Obojživelníci;49919, Malá Vrbka;12701809;19599;ne;val;ne;zaznamenána ztráta vodních biotopů;ne;1;ne;val;lok;0;1;0;1;9;2;7;0;Čertoryje;2019-05-11;2023-08-30;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
CZ0724429;Bombina variegata;CZ0724429_18;6672b;2023;CELKOVE_HODNOCENI;Obojživelníci;Koleje lesní cesty 4 nad PP Tesák;12721745;19483;špatný;NA;NA;NA;NA;0;NA;NA;NA;1;1;0;1;9;2;7;0;Hostýnské vrchy;2023-05-06;2023-05-06;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0724429;Bombina variegata;CZ0724429_18;6672b;2023;POP_REPROPERIOD3;Obojživelníci;Koleje lesní cesty 4 nad PP Tesák;12721745;19483;-Inf;min;1;rozmnožování za 3 roky;alespoň 1 rozmnožování za 3 roky;0;ano;minmax;lok;1;1;0;1;9;2;7;0;Hostýnské vrchy;2023-05-06;2023-05-06;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0724429;Bombina variegata;CZ0724429_18;6672b;2023;STA_POKRVEGETACE;Obojživelníci;Koleje lesní cesty 4 nad PP Tesák;12721745;19483;neznámý;val;0;NA;0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA;NA;ne;val;lok;1;1;0;1;9;2;7;0;Hostýnské vrchy;2023-05-06;2023-05-06;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0724429;Bombina variegata;CZ0724429_18;6672b;2023;STA_RYBY;Obojživelníci;Koleje lesní cesty 4 nad PP Tesák;12721745;19483;ne;val;ne;zaznamenán nadměrný tlak ryb;ne;1;ne;val;lok;1;1;0;1;9;2;7;0;Hostýnské vrchy;2023-05-06;2023-05-06;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
CZ0724429;Bombina variegata;CZ0724429_18;6672b;2023;STA_UHYNOBOJZIVELNIK;Obojživelníci;Koleje lesní cesty 4 nad PP Tesák;12721745;19483;neznámý;val;ne;NA;ne;NA;ne;val;lok;1;1;0;1;9;2;7;0;Hostýnské vrchy;2023-05-06;2023-05-06;RP SCHKO Bílé Karpaty;Krajský úřad Zlínského kraje
