"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","ind_nadr","metodika"
"Druh","CZ0313131","T¯eboÚ","Cerambyx cerdo",NA,2012-06-11,2021-12-07,"AOPK »R - RP JiûnÌ »echy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ »echy",NA,15087
"Druh","CZ0613816","N·mÏöùsk· obora","Cerambyx cerdo",NA,2015-01-01,2024-11-28,"Krajsk˝ ˙¯ad Kraje VysoËina",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP VysoËina",NA,15087
"Druh","CZ0624095","⁄dolÌ Dyje","Cerambyx cerdo",NA,2012-06-23,2023-07-07,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624096","PodyjÌ","Cerambyx cerdo",NA,2012-06-18,2025-03-25,"Spr·va NP PodyjÌ",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624099","Niva Dyje","Cerambyx cerdo",NA,2012-01-01,2023-11-11,"AOPK »R - RP JiûnÌ Morava, Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624106","Tvo¯ihr·zsk˝ les","Cerambyx cerdo",NA,2015-06-01,2023-05-13,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624119","Soutok - PodluûÌ","Cerambyx cerdo",NA,2012-04-25,2023-11-25,"AOPK »R - RP JiûnÌ Morava, Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0210714","LûovickÈ t˘nÏ","Cucujus cinnaberinus",NA,2014-07-29,2023-07-24,"Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0214009","LibickÈ luhy","Cucujus cinnaberinus",NA,2012-06-29,2022-09-05,"AOPK »R - RP SCHKO Koko¯Ìnsko - M·ch˘v kraj, Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0533698","Kladruby nad Labem","Cucujus cinnaberinus",NA,2016-12-01,2022-02-10,"Krajsk˝ ˙¯ad PardubickÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP V˝chodnÌ »echy",NA,15087
"Druh","CZ0624103","Muöovsk˝ luh","Cucujus cinnaberinus",NA,2012-04-02,2023-04-08,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0713375","HustopeËe - ätÏrk·Ë","Cucujus cinnaberinus",NA,2020-04-27,2024-12-20,"Krajsk˝ ˙¯ad OlomouckÈho kraje, Krajsk˝ ˙¯ad ZlÌnskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP Olomoucko",NA,15087
"Druh","CZ0724089","Beskydy","Cucujus cinnaberinus",NA,2012-11-12,2025-02-24,"AOPK »R - RP MoravskoslezskÈ",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP MoravskoslezskÈ",NA,15087
"Druh","CZ0724090","BÌlÈ Karpaty","Cucujus cinnaberinus",NA,2013-04-30,2023-05-27,"AOPK »R - RP SCHKO BÌlÈ Karpaty",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0623026","Stud·nkov˝ vrch","Eriogaster catax",NA,2022-05-13,2023-04-19,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624072","»ertoryje","Eriogaster catax",NA,2013-05-10,2024-04-10,"AOPK »R - RP SCHKO BÌlÈ Karpaty",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0624100","Milovick˝ les","Eriogaster catax",NA,2016-04-16,2024-04-17,"AOPK »R - RP JiûnÌ Morava",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0723024","Rochus","Eriogaster catax",NA,2012-04-14,2024-04-12,"Krajsk˝ ˙¯ad ZlÌnskÈho kraje",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0724087","⁄jezdeck˝ les","Eriogaster catax",NA,2013-01-01,2024-10-11,"Krajsk˝ ˙¯ad ZlÌnskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0724090","BÌlÈ Karpaty","Eriogaster catax",NA,2013-05-01,2024-10-11,"AOPK »R - RP SCHKO BÌlÈ Karpaty",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0410150","Soos","Euphydryas aurinia",NA,2012-08-20,2023-09-13,"AOPK »R - RP SCHKO Slavkovsk˝ les, Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413007","Prachomety","Euphydryas aurinia",NA,2015-06-17,2024-08-24,"Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413008","Prameny TeplÈ","Euphydryas aurinia",NA,2012-08-20,2024-08-29,"AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413009","Rankovick˝ triangl","Euphydryas aurinia",NA,2012-08-15,2024-08-22,"AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413013","Mok¯ady u TÏöetic","Euphydryas aurinia",NA,2012-08-09,2024-08-29,"Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413014","H¯ivÌnovskÈ pastviny","Euphydryas aurinia",NA,2015-09-11,2022-09-04,"Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413015","Louky u DlouhÈ Lomnice","Euphydryas aurinia",NA,2012-09-28,2024-08-30,"Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413017","U JedlovÈ","Euphydryas aurinia",NA,2012-08-21,2012-08-21,"Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413018","U h·jenky","Euphydryas aurinia",NA,2012-09-06,2023-09-08,"AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413173","Za ⁄drËÌ","Euphydryas aurinia",NA,2012-08-24,2024-08-29,"Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413177","Byst¯ina - LuûnÌ potok","Euphydryas aurinia",NA,2012-08-20,2024-09-01,"AOPK »R - RP SCHKO Slavkovsk˝ les, Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413179","PodhornÌ louky","Euphydryas aurinia",NA,2012-08-22,2024-08-28,"AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413180","HornÌ KramolÌn - OvesnÈ","Euphydryas aurinia",NA,2012-08-20,2024-09-04,"AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413181","Mok¯ady u JavornÈ","Euphydryas aurinia",NA,2012-09-04,2024-08-30,"AOPK »R - RP SCHKO Slavkovsk˝ les, Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413182","U bunkru","Euphydryas aurinia",NA,2012-09-05,2024-09-06,"AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413187","Mezi rybnÌky","Euphydryas aurinia",NA,2012-09-04,2015-09-12,"AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0413191","Na PilskÈ öachtÏ","Euphydryas aurinia",NA,2018-08-22,2024-08-27,"AOPK »R - RP SCHKO Slavkovsk˝ les, Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0414026","⁄polÌnov· louka - K¯Ìûky","Euphydryas aurinia",NA,2012-09-05,2024-09-05,"AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0414027","Lomnick˝ rybnÌk","Euphydryas aurinia",NA,2017-08-21,2023-09-14,"Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0414127","HradiötÏ","Euphydryas aurinia",NA,2012-08-30,2024-08-29,"Krajsk˝ ˙¯ad ⁄steckÈho kraje, ⁄jezdnÌ ˙¯ad HradiötÏ, Krajsk˝ ˙¯ad KarlovarskÈho kraje, AOPK »R - RP SCHKO Slavkovsk˝ les",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0424125","DoupovskÈ hory","Euphydryas aurinia",NA,2012-08-09,2024-08-30,"Krajsk˝ ˙¯ad ⁄steckÈho kraje, AOPK »R - RP SCHKO Slavkovsk˝ les, Krajsk˝ ˙¯ad KarlovarskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0214010","Dom·novick˝ les","Euphydryas maturna",NA,2012-07-06,2023-07-26,"Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0114001","RadotÌnskÈ ˙dolÌ","Euplagia quadripunctaria",NA,2015-08-16,2024-07-09,"AOPK »R - RP St¯ednÌ »echy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0213023","HrdliËka - éÔ·nsk· hora","Euplagia quadripunctaria",NA,2021-08-04,2021-08-04,"Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0213043","T¯eötibok","Euplagia quadripunctaria",NA,2018-07-16,2021-07-29,"Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0213065","Na BabÏ","Euplagia quadripunctaria",NA,2015-08-09,2022-08-03,"AOPK »R - RP St¯ednÌ »echy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0213779","B¯eûanskÈ ˙dolÌ","Euplagia quadripunctaria",NA,2014-08-18,2023-07-18,"Krajsk˝ ˙¯ad St¯edoËeskÈho kraje, Magistr·t hlavnÌho mÏsta Prahy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0214017","Karlötejn - Koda","Euplagia quadripunctaria",NA,2013-08-07,2024-08-06,"AOPK »R - RP St¯ednÌ »echy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0423232","Vrch Hazmburk","Euplagia quadripunctaria",NA,2021-08-12,2021-08-12,"Krajsk˝ ˙¯ad ⁄steckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO »eskÈ st¯edoho¯Ì",NA,15087
"Druh","CZ0424037","Lovoö","Euplagia quadripunctaria",NA,2018-08-04,2023-08-12,"AOPK »R - RP SCHKO »eskÈ st¯edoho¯Ì",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO »eskÈ st¯edoho¯Ì",NA,15087
"Druh","CZ0424129","BÌlÈ str·nÏ u LitomÏ¯ic","Euplagia quadripunctaria",NA,2015-08-04,2023-08-17,"AOPK »R - RP SCHKO »eskÈ st¯edoho¯Ì",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO »eskÈ st¯edoho¯Ì",NA,15087
"Druh","CZ0614134","⁄dolÌ Jihlavy","Euplagia quadripunctaria",NA,2012-08-16,2023-07-31,"AOPK »R - RP VysoËina, Krajsk˝ ˙¯ad JihomoravskÈho kraje, Krajsk˝ ˙¯ad Kraje VysoËina",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP VysoËina",NA,15087
"Druh","CZ0624060","Pouzd¯ansk· step - Kolby","Euplagia quadripunctaria",NA,2014-08-08,2024-08-10,"AOPK »R - RP JiûnÌ Morava, Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624070","HodonÌnsk· D˙brava","Euplagia quadripunctaria",NA,2017-07-30,2023-08-19,"AOPK »R - RP JiûnÌ Morava, Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624072","»ertoryje","Euplagia quadripunctaria",NA,2013-08-02,2023-08-20,"AOPK »R - RP SCHKO BÌlÈ Karpaty",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0624100","Milovick˝ les","Euplagia quadripunctaria",NA,2015-07-29,2024-08-16,"AOPK »R - RP JiûnÌ Morava",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624130","Moravsk˝ kras","Euplagia quadripunctaria",NA,2012-07-26,2024-08-12,"AOPK »R - RP JiûnÌ Morava, Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0714083","Mal˝ KosÌ¯","Euplagia quadripunctaria",NA,2020-08-21,2022-08-15,"Krajsk˝ ˙¯ad OlomouckÈho kraje",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP Olomoucko",NA,15087
"Druh","CZ0714772","⁄dolÌ Byst¯ice","Euplagia quadripunctaria",NA,2014-07-31,2024-08-11,"Krajsk˝ ˙¯ad OlomouckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP Olomoucko",NA,15087
"Druh","CZ0724090","BÌlÈ Karpaty","Euplagia quadripunctaria",NA,2012-08-11,2023-08-23,"AOPK »R - RP SCHKO BÌlÈ Karpaty",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO BÌlÈ Karpaty",NA,15087
"Druh","CZ0813474","⁄dolÌ Moravice","Euplagia quadripunctaria",NA,2015-07-30,2023-08-13,"AOPK »R - RP MoravskoslezskÈ, Krajsk˝ ˙¯ad MoravskoslezskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP MoravskoslezskÈ",NA,15087
"Druh","CZ0314023","T¯eboÚsko - st¯ed","Graphoderus bilineatus",NA,2012-06-01,2024-09-25,"AOPK »R - RP JiûnÌ »echy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ »echy",NA,15087
"Druh","CZ0313824","SlavonickÈ rybnÌky","Leucorrhinia pectoralis",NA,2012-06-21,2019-05-30,"Krajsk˝ ˙¯ad JihoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ »echy",NA,15087
"Druh","CZ0314021","Borkovick· blata","Leucorrhinia pectoralis",NA,2012-05-01,2022-06-30,"Krajsk˝ ˙¯ad JihoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ »echy",NA,15087
"Druh","CZ0423659","SvÏtlÌk","Leucorrhinia pectoralis",NA,2013-06-13,2023-08-03,"Krajsk˝ ˙¯ad ⁄steckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO »eskÈ st¯edoho¯Ì",NA,15087
"Druh","CZ0513240","JanovickÈ rybnÌky","Leucorrhinia pectoralis",NA,2012-06-22,2023-06-20,"Krajsk˝ ˙¯ad LibereckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP Liberecko",NA,15087
"Druh","CZ0613318","BabÌnsk˝ rybnÌk","Leucorrhinia pectoralis",NA,2012-06-28,2023-06-22,"AOPK »R - RP VysoËina",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP VysoËina",NA,15087
"Druh","CZ0614053","D·¯sk· raöeliniötÏ","Leucorrhinia pectoralis",NA,2022-05-24,2023-06-01,"AOPK »R - RP VysoËina",27,"ne","ano","p¯Ìtomnost druhu","öpatn˝","nezn·m˝",2025-08-30,"RP VysoËina",NA,15087
"Druh","CZ0624130","Moravsk˝ kras","Limoniscus violaceus",NA,2016-04-15,2023-11-18,"AOPK »R - RP JiûnÌ Morava, Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0214007","K·ran˝ - Hrb·Ëkovy t˘nÏ","Lucanus cervus",NA,2015-04-01,2023-06-28,"Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0214010","Dom·novick˝ les","Lucanus cervus",NA,2013-06-12,2023-07-20,"Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0214015","V˘znice","Lucanus cervus",NA,2015-03-01,2023-06-06,"AOPK »R - RP St¯ednÌ »echy",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP St¯ednÌ »echy",NA,15087
"Druh","CZ0214050","éehuÚsko","Lucanus cervus",NA,2012-05-26,2023-06-21,"AOPK »R - RP SCHKO Koko¯Ìnsko - M·ch˘v kraj, AOPK »R - RP St¯ednÌ »echy, Krajsk˝ ˙¯ad Kr·lovÈhradeckÈho kraje, Krajsk˝ ˙¯ad St¯edoËeskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Koko¯Ìnsko - M·ch˘v kraj",NA,15087
"Druh","CZ0423229","⁄dlickÈ DoubÌ","Lucanus cervus",NA,2015-08-30,2023-06-02,"Krajsk˝ ˙¯ad ⁄steckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP SCHKO Slavkovsk˝ les",NA,15087
"Druh","CZ0523293","VÌno","Lucanus cervus",NA,2012-06-07,2023-06-21,"Krajsk˝ ˙¯ad Kr·lovÈhradeckÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP V˝chodnÌ »echy",NA,15087
"Druh","CZ0623344","PodkomorskÈ lesy","Lucanus cervus",NA,2013-07-05,2023-10-01,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624060","Pouzd¯ansk· step - Kolby","Lucanus cervus",NA,2013-04-27,2023-08-20,"AOPK »R - RP JiûnÌ Morava, Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
"Druh","CZ0624095","⁄dolÌ Dyje","Lucanus cervus",NA,2013-07-12,2023-06-11,"Krajsk˝ ˙¯ad JihomoravskÈho kraje",27,"ano","ano","p¯Ìtomnost druhu","dobr˝","nezn·m˝",2025-08-30,"RP JiûnÌ Morava",NA,15087
