typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;hodnocene_obdobi_od;hodnocene_obdobi_do;oop;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;pracoviste;ind_nadr;metodika
Druh;CZ0712189;Pod Rudným vrchem;Cypripedium calceolus;NA;2000-01-01;2023-06-13;Krajský úřad Olomouckého kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712189;Pod Rudným vrchem;Cypripedium calceolus;NA;2000-01-01;2023-06-13;Krajský úřad Olomouckého kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712189;Pod Rudným vrchem;Cypripedium calceolus;NA;2000-01-01;2023-06-13;Krajský úřad Olomouckého kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712226;Poláchovy stráně - Výří skály;Cypripedium calceolus;NA;2000-01-01;2023-06-08;Krajský úřad Olomouckého kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712226;Poláchovy stráně - Výří skály;Cypripedium calceolus;NA;2000-01-01;2023-06-08;Krajský úřad Olomouckého kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0712226;Poláchovy stráně - Výří skály;Cypripedium calceolus;NA;2000-01-01;2023-06-08;Krajský úřad Olomouckého kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Olomoucko;NA;15087
Druh;CZ0724090;Bílé Karpaty;Cypripedium calceolus;NA;2000-01-01;2023-06-12;AOPK ČR - RP SCHKO Bílé Karpaty;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724090;Bílé Karpaty;Cypripedium calceolus;NA;2000-01-01;2023-06-12;AOPK ČR - RP SCHKO Bílé Karpaty;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724090;Bílé Karpaty;Cypripedium calceolus;NA;2000-01-01;2023-06-12;AOPK ČR - RP SCHKO Bílé Karpaty;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724089;Beskydy;Aconitum firmum subsp. moravicum;NA;2000-01-01;2024-10-05;AOPK ČR - RP Moravskoslezské;LOK_PROCDOBR;1.217;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Moravskoslezské;NA;15087
Druh;CZ0724089;Beskydy;Aconitum firmum subsp. moravicum;NA;2000-01-01;2024-10-05;AOPK ČR - RP Moravskoslezské;POP_PROCDOB;9.536;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Moravskoslezské;NA;15087
Druh;CZ0724089;Beskydy;Aconitum firmum subsp. moravicum;NA;2000-01-01;2024-10-05;AOPK ČR - RP Moravskoslezské;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Moravskoslezské;NA;15087
Druh;CZ0212020;Rečkov;Ligularia sibirica;NA;2000-01-01;2022-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212020;Rečkov;Ligularia sibirica;NA;2000-01-01;2022-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212020;Rečkov;Ligularia sibirica;NA;2000-01-01;2022-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0214043;Niva Bělé u Klokočky;Ligularia sibirica;NA;2000-01-01;2024-07-31;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0214043;Niva Bělé u Klokočky;Ligularia sibirica;NA;2000-01-01;2024-07-31;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0214043;Niva Bělé u Klokočky;Ligularia sibirica;NA;2000-01-01;2024-07-31;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0314123;Boletice;Ligularia sibirica;NA;2000-03-01;2024-09-17;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje, Správa NP Šumava, Újezdní úřad Boletice;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Čechy;NA;15087
Druh;CZ0314123;Boletice;Ligularia sibirica;NA;2000-03-01;2024-09-17;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje, Správa NP Šumava, Újezdní úřad Boletice;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Čechy;NA;15087
Druh;CZ0314123;Boletice;Ligularia sibirica;NA;2000-03-01;2024-09-17;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje, Správa NP Šumava, Újezdní úřad Boletice;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Čechy;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Ligularia sibirica;NA;2000-08-15;2024-10-02;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Ligularia sibirica;NA;2000-08-15;2024-10-02;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Ligularia sibirica;NA;2000-08-15;2024-10-02;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212021;Slatinná louka u Velenky;Gladiolus palustris;NA;2002-01-01;2024-06-25;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212021;Slatinná louka u Velenky;Gladiolus palustris;NA;2002-01-01;2024-06-25;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0212021;Slatinná louka u Velenky;Gladiolus palustris;NA;2002-01-01;2024-06-25;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0624070;Hodonínská Dúbrava;Gladiolus palustris;NA;2000-01-01;2024-06-29;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624070;Hodonínská Dúbrava;Gladiolus palustris;NA;2000-01-01;2024-06-29;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624070;Hodonínská Dúbrava;Gladiolus palustris;NA;2000-01-01;2024-06-29;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624072;Čertoryje;Gladiolus palustris;NA;2000-01-01;2024-06-13;AOPK ČR - RP SCHKO Bílé Karpaty;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0624072;Čertoryje;Gladiolus palustris;NA;2000-01-01;2024-06-13;AOPK ČR - RP SCHKO Bílé Karpaty;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0624072;Čertoryje;Gladiolus palustris;NA;2000-01-01;2024-06-13;AOPK ČR - RP SCHKO Bílé Karpaty;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0524044;Krkonoše;Pedicularis sudetica;NA;2000-01-01;2023-08-11;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Liberecko;NA;15087
Druh;CZ0524044;Krkonoše;Pedicularis sudetica;NA;2000-01-01;2023-08-11;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Liberecko;NA;15087
Druh;CZ0524044;Krkonoše;Pedicularis sudetica;NA;2000-01-01;2023-08-11;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Liberecko;NA;15087
Druh;CZ0314109;Ruda;Liparis loeselii;NA;2000-03-14;2024-07-29;AOPK ČR - RP Jižní Čechy;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Čechy;NA;15087
Druh;CZ0314109;Ruda;Liparis loeselii;NA;2000-03-14;2024-07-29;AOPK ČR - RP Jižní Čechy;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Čechy;NA;15087
Druh;CZ0314109;Ruda;Liparis loeselii;NA;2000-03-14;2024-07-29;AOPK ČR - RP Jižní Čechy;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Čechy;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Liparis loeselii;NA;1999-01-01;2024-10-02;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Liparis loeselii;NA;1999-01-01;2024-10-02;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0514042;Jestřebsko - Dokesko;Liparis loeselii;NA;1999-01-01;2024-10-02;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Kokořínsko - Máchův kraj;NA;15087
Druh;CZ0514113;Podtrosecká údolí;Liparis loeselii;NA;2001-08-21;2023-06-28;AOPK ČR - RP Liberecko, Krajský úřad Královéhradeckého kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Liberecko;NA;15087
Druh;CZ0514113;Podtrosecká údolí;Liparis loeselii;NA;2001-08-21;2023-06-28;AOPK ČR - RP Liberecko, Krajský úřad Královéhradeckého kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Liberecko;NA;15087
Druh;CZ0514113;Podtrosecká údolí;Liparis loeselii;NA;2001-08-21;2023-06-28;AOPK ČR - RP Liberecko, Krajský úřad Královéhradeckého kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Liberecko;NA;15087
Druh;CZ0524048;Byšičky;Liparis loeselii;NA;2000-01-01;2024-09-05;Krajský úřad Královéhradeckého kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Východní Čechy;NA;15087
Druh;CZ0524048;Byšičky;Liparis loeselii;NA;2000-01-01;2024-09-05;Krajský úřad Královéhradeckého kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Východní Čechy;NA;15087
Druh;CZ0524048;Byšičky;Liparis loeselii;NA;2000-01-01;2024-09-05;Krajský úřad Královéhradeckého kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Východní Čechy;NA;15087
Druh;CZ0724090;Bílé Karpaty;Liparis loeselii;NA;2000-01-01;2024-06-18;AOPK ČR - RP SCHKO Bílé Karpaty;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724090;Bílé Karpaty;Liparis loeselii;NA;2000-01-01;2024-06-18;AOPK ČR - RP SCHKO Bílé Karpaty;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0724090;Bílé Karpaty;Liparis loeselii;NA;2000-01-01;2024-06-18;AOPK ČR - RP SCHKO Bílé Karpaty;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0624043;Stolová hora;Dianthus lumnitzeri;NA;2000-01-01;2023-05-17;AOPK ČR - RP Jižní Morava;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624043;Stolová hora;Dianthus lumnitzeri;NA;2000-01-01;2023-05-17;AOPK ČR - RP Jižní Morava;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624043;Stolová hora;Dianthus lumnitzeri;NA;2000-01-01;2023-05-17;AOPK ČR - RP Jižní Morava;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624104;Děvín;Dianthus lumnitzeri;NA;2000-01-01;2022-07-27;AOPK ČR - RP Jižní Morava;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624104;Děvín;Dianthus lumnitzeri;NA;2000-01-01;2022-07-27;AOPK ČR - RP Jižní Morava;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0624104;Děvín;Dianthus lumnitzeri;NA;2000-01-01;2022-07-27;AOPK ČR - RP Jižní Morava;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0612136;Kobylinec;Pulsatilla grandis;NA;2000-01-01;2025-03-08;Krajský úřad Kraje Vysočina;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0612136;Kobylinec;Pulsatilla grandis;NA;2000-01-01;2025-03-08;Krajský úřad Kraje Vysočina;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0612136;Kobylinec;Pulsatilla grandis;NA;2000-01-01;2025-03-08;Krajský úřad Kraje Vysočina;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0612141;Ptáčovský kopeček;Pulsatilla grandis;NA;2000-01-01;2024-03-26;Krajský úřad Kraje Vysočina;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0612141;Ptáčovský kopeček;Pulsatilla grandis;NA;2000-01-01;2024-03-26;Krajský úřad Kraje Vysočina;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0612141;Ptáčovský kopeček;Pulsatilla grandis;NA;2000-01-01;2024-03-26;Krajský úřad Kraje Vysočina;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0612147;Špilberk;Pulsatilla grandis;NA;2000-01-01;2023-04-12;Krajský úřad Kraje Vysočina;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0612147;Špilberk;Pulsatilla grandis;NA;2000-01-01;2023-04-12;Krajský úřad Kraje Vysočina;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0612147;Špilberk;Pulsatilla grandis;NA;2000-01-01;2023-04-12;Krajský úřad Kraje Vysočina;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0614131;Údolí Oslavy a Chvojnice;Pulsatilla grandis;NA;2001-01-01;2024-03-25;Krajský úřad Jihomoravského kraje, AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0614131;Údolí Oslavy a Chvojnice;Pulsatilla grandis;NA;2001-01-01;2024-03-25;Krajský úřad Jihomoravského kraje, AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0614131;Údolí Oslavy a Chvojnice;Pulsatilla grandis;NA;2001-01-01;2024-03-25;Krajský úřad Jihomoravského kraje, AOPK ČR - RP Vysočina, Krajský úřad Kraje Vysočina;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0614133;Kozének;Pulsatilla grandis;NA;2000-01-01;2024-04-03;Krajský úřad Kraje Vysočina;LOK_PROCDOBR;25;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0614133;Kozének;Pulsatilla grandis;NA;2000-01-01;2024-04-03;Krajský úřad Kraje Vysočina;POP_PROCDOB;26.337;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0614133;Kozének;Pulsatilla grandis;NA;2000-01-01;2024-04-03;Krajský úřad Kraje Vysočina;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Vysočina;NA;15087
Druh;CZ0622009;Hovoranské louky;Pulsatilla grandis;NA;2000-01-01;2023-04-06;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622009;Hovoranské louky;Pulsatilla grandis;NA;2000-01-01;2023-04-06;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622009;Hovoranské louky;Pulsatilla grandis;NA;2000-01-01;2023-04-06;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622017;Louky pod Kumstátem;Pulsatilla grandis;NA;2000-05-10;2023-04-06;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622017;Louky pod Kumstátem;Pulsatilla grandis;NA;2000-05-10;2023-04-06;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622017;Louky pod Kumstátem;Pulsatilla grandis;NA;2000-05-10;2023-04-06;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622150;Biskoupský kopec;Pulsatilla grandis;NA;2000-01-01;2024-03-28;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622150;Biskoupský kopec;Pulsatilla grandis;NA;2000-01-01;2024-03-28;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622150;Biskoupský kopec;Pulsatilla grandis;NA;2000-01-01;2024-03-28;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622161;Ve Žlebě;Pulsatilla grandis;NA;2000-01-01;2023-03-22;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622161;Ve Žlebě;Pulsatilla grandis;NA;2000-01-01;2023-03-22;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622161;Ve Žlebě;Pulsatilla grandis;NA;2000-01-01;2023-03-22;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622162;Kopečky u Únanova;Pulsatilla grandis;NA;2000-01-01;2024-03-16;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;25;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622162;Kopečky u Únanova;Pulsatilla grandis;NA;2000-01-01;2024-03-16;Krajský úřad Jihomoravského kraje;POP_PROCDOB;86.408;50;% populace v dobrém stavu;dobrý;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622162;Kopečky u Únanova;Pulsatilla grandis;NA;2000-01-01;2024-03-16;Krajský úřad Jihomoravského kraje;10;zhoršený;NA;NA;zhoršený;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622167;Žebětín;Pulsatilla grandis;NA;2000-01-01;2025-03-09;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622167;Žebětín;Pulsatilla grandis;NA;2000-01-01;2025-03-09;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622167;Žebětín;Pulsatilla grandis;NA;2000-01-01;2025-03-09;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622169;Na Kocourkách;Pulsatilla grandis;NA;2000-01-01;2024-03-18;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622169;Na Kocourkách;Pulsatilla grandis;NA;2000-01-01;2024-03-18;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622169;Na Kocourkách;Pulsatilla grandis;NA;2000-01-01;2024-03-18;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622170;Na lesní horce;Pulsatilla grandis;NA;2004-06-10;2024-03-14;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622170;Na lesní horce;Pulsatilla grandis;NA;2004-06-10;2024-03-14;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622170;Na lesní horce;Pulsatilla grandis;NA;2004-06-10;2024-03-14;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622172;Nad Vápenkou;Pulsatilla grandis;NA;2000-01-01;2024-03-19;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0622172;Nad Vápenkou;Pulsatilla grandis;NA;2000-01-01;2024-03-19;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0622172;Nad Vápenkou;Pulsatilla grandis;NA;2000-01-01;2024-03-19;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP SCHKO Bílé Karpaty;NA;15087
Druh;CZ0622173;Netopýrky;Pulsatilla grandis;NA;2000-01-01;2023-03-31;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622173;Netopýrky;Pulsatilla grandis;NA;2000-01-01;2023-03-31;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622173;Netopýrky;Pulsatilla grandis;NA;2000-01-01;2023-03-31;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622175;Pekárka;Pulsatilla grandis;NA;2000-01-01;2023-03-30;Krajský úřad Jihomoravského kraje;LOK_PROCDOBR;0;50;% lokalit v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622175;Pekárka;Pulsatilla grandis;NA;2000-01-01;2023-03-30;Krajský úřad Jihomoravského kraje;POP_PROCDOB;0;50;% populace v dobrém stavu;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
Druh;CZ0622175;Pekárka;Pulsatilla grandis;NA;2000-01-01;2023-03-30;Krajský úřad Jihomoravského kraje;10;špatný;NA;NA;špatný;neznámý;2026-01-18;RP Jižní Morava;NA;15087
