ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND
2021;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Bělá pod Bezdězem;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2015-04-17;2021-04-15;11773089;2021-04-15;1;STA_POKRYVNOSTINVAZNI;NA;val;val;ne;lok;0;0, do 5 %;neznámý;NA
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;POP_POCET;trsů;min;minmax;ano;lok;70;alespoň 70 trsů;0;0
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;POP_POSKPERC;počet trsů;max;minmax;ne;lok;1;nejvýš 1 počet trsů;0;1
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;POP_POSKPOC;počet typů poškození rostlin;max;minmax;ne;lok;2;nejvýš 2 počet typů poškození rostlin;0;1
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;POP_TREND;posledních dvou let s menším počtem jedinců než je referenční hodnota;max;minmax;ano;lok;1;nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota;0;1
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;POP_VITAL;% počtu trsů;min;minmax;ano;lok;30;alespoň 30 % počtu trsů;neznámý;NA
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;STA_POKRDREV;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;STA_POKRSTAR;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;STA_POKRYVNOSTEXPANZNI;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2018;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;PP Paterovské stráně, bor při zatáčce silnice do Hrdlořez;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2018-04-27;2018-04-27;10447875;2018-04-27;0;STA_POKRYVNOSTINVAZNI;NA;val;val;ne;lok;0;0, do 5 %;neznámý;NA
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;5;NA
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;POP_POCET;trsů;min;minmax;ano;lok;70;alespoň 70 trsů;12;0
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;POP_POSKPERC;počet trsů;max;minmax;ne;lok;1;nejvýš 1 počet trsů;0;1
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;POP_POSKPOC;počet typů poškození rostlin;max;minmax;ne;lok;2;nejvýš 2 počet typů poškození rostlin;0;1
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;POP_TREND;posledních dvou let s menším počtem jedinců než je referenční hodnota;max;minmax;ano;lok;1;nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota;2;0
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;POP_VITAL;% počtu trsů;min;minmax;ano;lok;30;alespoň 30 % počtu trsů;58.3333333333333;1
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;STA_POKRDREV;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;50-75 %;0
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;STA_POKRSTAR;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;25-50 %;0
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;STA_POKRYVNOSTEXPANZNI;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;5-25 %;1
2024;CZ0210111;Paterovské stráně;Pulsatilla patens;Cévnaté rostliny;Ppat020;Bělá pod Bezdězem;5555a;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Středočeského kraje;2022-04-07;2024-04-04;13029321;2024-04-04;1;STA_POKRYVNOSTINVAZNI;NA;val;val;ne;lok;0;0, do 5 %;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;POP_POCET;trsů;min;minmax;ano;lok;70;alespoň 70 trsů;0;0
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;POP_POSKPERC;počet trsů;max;minmax;ne;lok;1;nejvýš 1 počet trsů;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;POP_POSKPOC;počet typů poškození rostlin;max;minmax;ne;lok;2;nejvýš 2 počet typů poškození rostlin;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;POP_TREND;posledních dvou let s menším počtem jedinců než je referenční hodnota;max;minmax;ano;lok;1;nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;POP_VITAL;% počtu trsů;min;minmax;ano;lok;30;alespoň 30 % počtu trsů;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;STA_POKRDREV;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;STA_POKRSTAR;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;STA_POKRYVNOSTEXPANZNI;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070178;Žďár u Hradiště_32070178;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675506;2022-06-28;0;STA_POKRYVNOSTINVAZNI;NA;val;val;ne;lok;0;0, do 5 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;POP_POCET;trsů;min;minmax;ano;lok;70;alespoň 70 trsů;0;0
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;POP_POSKPERC;počet trsů;max;minmax;ne;lok;1;nejvýš 1 počet trsů;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;POP_POSKPOC;počet typů poškození rostlin;max;minmax;ne;lok;2;nejvýš 2 počet typů poškození rostlin;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;POP_TREND;posledních dvou let s menším počtem jedinců než je referenční hodnota;max;minmax;ano;lok;1;nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;POP_VITAL;% počtu trsů;min;minmax;ano;lok;30;alespoň 30 % počtu trsů;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;STA_POKRDREV;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;STA_POKRSTAR;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;STA_POKRYVNOSTEXPANZNI;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070201;Žďár u Hradiště_32070201;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-23;2022-06-23;12675574;2022-06-23;0;STA_POKRYVNOSTINVAZNI;NA;val;val;ne;lok;0;0, do 5 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;3;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;POP_POCET;trsů;min;minmax;ano;lok;70;alespoň 70 trsů;0;0
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;POP_POSKPERC;počet trsů;max;minmax;ne;lok;1;nejvýš 1 počet trsů;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;POP_POSKPOC;počet typů poškození rostlin;max;minmax;ne;lok;2;nejvýš 2 počet typů poškození rostlin;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;POP_TREND;posledních dvou let s menším počtem jedinců než je referenční hodnota;max;minmax;ano;lok;1;nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota;0;1
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;POP_VITAL;% počtu trsů;min;minmax;ano;lok;30;alespoň 30 % počtu trsů;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;STA_POKRDREV;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
2022;CZ0414127;Hradiště;Pulsatilla patens;Cévnaté rostliny;32070247;Žďár u Hradiště_32070247;5645c;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, Újezdní úřad Hradiště, Krajský úřad Karlovarského kraje, AOPK ČR - RP SCHKO Slavkovský les;2022-06-28;2022-06-28;12675578;2022-06-28;0;STA_POKRSTAR;NA;val;val;ne;lok;0;0, do 5 %, 5-25 %;neznámý;NA
