ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;NAZEV_LOK;POLE;pracoviste;oop;HODNOCENE_OBDOBI_OD;HODNOCENE_OBDOBI_DO;ID_ND_AKCE;DATUM;CILMON;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;LIM_INDLIST;HOD_IND;STAV_IND
2019;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2019-04-14;2019-04-14;10612933;2019-04-14;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2019;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2019-04-14;2019-04-14;10612933;2019-04-14;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2019;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2019-04-14;2019-04-14;10612933;2019-04-14;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0
2019;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2019-04-14;2019-04-14;10612933;2019-04-14;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1
2019;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;Hlohovec, Nesyt - pod pozorovatelnou u Výtopy;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2019-04-14;2019-04-14;10612933;2019-04-14;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA
2022;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI1072;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239963;2022-05-13;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2022;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI1072;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239963;2022-05-13;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2022;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI1072;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239963;2022-05-13;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2022;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI1072;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239963;2022-05-13;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0
2022;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI1072;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239963;2022-05-13;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1
2023;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI2240;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-04-19;2023-04-19;13747441;2023-04-19;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2023;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI2240;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-04-19;2023-04-19;13747441;2023-04-19;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2023;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI2240;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-04-19;2023-04-19;13747441;2023-04-19;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2023;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI2240;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-04-19;2023-04-19;13747441;2023-04-19;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0
2023;CZ0620009;Lednické rybníky;Eriogaster catax;Motýli;MOTYLI2240;Výtopa;7266a;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-04-19;2023-04-19;13747441;2023-04-19;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1
2022;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI1070;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2022-05-12;2022-05-12;12239957;2022-05-12;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2022;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI1070;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2022-05-12;2022-05-12;12239957;2022-05-12;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2022;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI1070;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2022-05-12;2022-05-12;12239957;2022-05-12;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2022;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI1070;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2022-05-12;2022-05-12;12239957;2022-05-12;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0
2022;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI1070;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2022-05-12;2022-05-12;12239957;2022-05-12;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1
2023;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2238;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-04-19;2023-04-19;12800506;2023-04-19;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2023;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2238;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-04-19;2023-04-19;12800506;2023-04-19;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2023;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2238;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-04-19;2023-04-19;12800506;2023-04-19;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2023;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2238;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-04-19;2023-04-19;12800506;2023-04-19;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0
2023;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2238;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-04-19;2023-04-19;12800506;2023-04-19;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1
2024;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2285;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-12;2024-04-12;13747440;2024-04-12;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2024;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2285;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-12;2024-04-12;13747440;2024-04-12;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2024;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2285;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-12;2024-04-12;13747440;2024-04-12;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2024;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2285;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-12;2024-04-12;13747440;2024-04-12;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0
2024;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;MOTYLI2285;Skalky;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-12;2024-04-12;13747440;2024-04-12;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1
2018;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;PP Skalky u Sedlece;PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2018-05-01;2018-05-01;10389944;2018-05-01;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2018;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;PP Skalky u Sedlece;PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2018-05-01;2018-05-01;10389944;2018-05-01;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2018;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;PP Skalky u Sedlece;PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2018-05-01;2018-05-01;10389944;2018-05-01;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0
2018;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;PP Skalky u Sedlece;PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2018-05-01;2018-05-01;10389944;2018-05-01;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1
2018;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;PP Skalky u Sedlece;PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2018-05-01;2018-05-01;10389944;2018-05-01;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA
2020;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;Sedlec-PP Skalky u Sedlece;Sedlec-PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2020-04-17;2020-04-17;11082581;2020-04-17;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2020;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;Sedlec-PP Skalky u Sedlece;Sedlec-PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2020-04-17;2020-04-17;11082581;2020-04-17;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2020;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;Sedlec-PP Skalky u Sedlece;Sedlec-PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2020-04-17;2020-04-17;11082581;2020-04-17;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;3;0
2020;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;Sedlec-PP Skalky u Sedlece;Sedlec-PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2020-04-17;2020-04-17;11082581;2020-04-17;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1
2020;CZ0620048;Skalky u Sedlece;Eriogaster catax;Motýli;Sedlec-PP Skalky u Sedlece;Sedlec-PP Skalky u Sedlece;7266a;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2020-04-17;2020-04-17;11082581;2020-04-17;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;Ječmeniště;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-03;2023-10-03;12755020;2023-10-03;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;Ječmeniště;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-03;2023-10-03;12755020;2023-10-03;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;Ječmeniště;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-03;2023-10-03;12755020;2023-10-03;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;Ječmeniště;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-03;2023-10-03;12755020;2023-10-03;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;Ječmeniště;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-03;2023-10-03;12755020;2023-10-03;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2279;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958995;2024-04-09;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2279;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958995;2024-04-09;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2279;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958995;2024-04-09;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2279;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958995;2024-04-09;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2279;Ječmeniště;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958995;2024-04-09;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2280;Ječmeniště - Lampelberg;7262b;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958993;2024-04-09;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2280;Ječmeniště - Lampelberg;7262b;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958993;2024-04-09;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2280;Ječmeniště - Lampelberg;7262b;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958993;2024-04-09;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2280;Ječmeniště - Lampelberg;7262b;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958993;2024-04-09;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ne;0
2024;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;MOTYLI2280;Ječmeniště - Lampelberg;7262b;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2024-04-09;2024-04-09;12958993;2024-04-09;1;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;nezaznamenána;1
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;PP Ječmeniště, Dyjákovičky;PP Ječmeniště, Dyjákovičky;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-13;2023-10-13;12723079;2023-10-13;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;PP Ječmeniště, Dyjákovičky;PP Ječmeniště, Dyjákovičky;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-13;2023-10-13;12723079;2023-10-13;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;PP Ječmeniště, Dyjákovičky;PP Ječmeniště, Dyjákovičky;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-13;2023-10-13;12723079;2023-10-13;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;PP Ječmeniště, Dyjákovičky;PP Ječmeniště, Dyjákovičky;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-13;2023-10-13;12723079;2023-10-13;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1
2023;CZ0620162;Ječmeniště;Eriogaster catax;Motýli;PP Ječmeniště, Dyjákovičky;PP Ječmeniště, Dyjákovičky;7262d;RP Jižní Morava;Krajský úřad Jihomoravského kraje;2023-10-13;2023-10-13;12723079;2023-10-13;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA
2015;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dolní Dunajovice;Dolní Dunajovice;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2015-04-25;2015-04-25;9533779;2015-04-25;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2015;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dolní Dunajovice;Dolní Dunajovice;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2015-04-25;2015-04-25;9533779;2015-04-25;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2015;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dolní Dunajovice;Dolní Dunajovice;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2015-04-25;2015-04-25;9533779;2015-04-25;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2015;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dolní Dunajovice;Dolní Dunajovice;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2015-04-25;2015-04-25;9533779;2015-04-25;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1
2015;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dolní Dunajovice;Dolní Dunajovice;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2015-04-25;2015-04-25;9533779;2015-04-25;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA
2023;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dunajovicke kopce;Dunajovicke kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-10-04;2023-10-04;12747200;2023-10-04;0;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2023;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dunajovicke kopce;Dunajovicke kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-10-04;2023-10-04;12747200;2023-10-04;0;CELKOVE_SUM;NA;NA;NA;NA;NA;;;1;NA
2023;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dunajovicke kopce;Dunajovicke kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-10-04;2023-10-04;12747200;2023-10-04;0;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;0;0
2023;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dunajovicke kopce;Dunajovicke kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-10-04;2023-10-04;12747200;2023-10-04;0;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1
2023;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;Dunajovicke kopce;Dunajovicke kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2023-10-04;2023-10-04;12747200;2023-10-04;0;STA_LIKVIDACE;NA;val;val;ne;lok;nezaznamenána;nezaznamenána;neznámý;NA
2022;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;MOTYLI1068;Dunajovické kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239968;2022-05-13;1;CELKOVE_HODNOCENI;NA;NA;NA;NA;lok;NA;NA;špatný;0
2022;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;MOTYLI1068;Dunajovické kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239968;2022-05-13;1;CELKOVE_SUM;NA;NA;NA;NA;NA;;;2;NA
2022;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;MOTYLI1068;Dunajovické kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239968;2022-05-13;1;POP_POCETSUMLOKAL;hnízda housenek;min;minmax;ano;lok;10;alespoň 10 hnízda housenek;1;0
2022;CZ0622218;Dunajovické kopce;Eriogaster catax;Motýli;MOTYLI1068;Dunajovické kopce;7165c;RP Jižní Morava;AOPK ČR - RP Jižní Morava;2022-05-13;2022-05-13;12239968;2022-05-13;1;POP_PRESENCE;NA;val;val;ano;lok;ano;ano;ano;1
