ROK;kod_chu;NAZEV;DRUH;SKUPINA;KOD_LOKAL;LOKALITA;pracoviste;oop;IDX_ND_AKCE;ID_ND_NALEZ;DATUM;AUTOR;ID_IND;JEDNOTKA;TYP_IND;IND_GRP;KLIC;UROVEN;LIM_IND;HOD_IND;STAV_IND;CESKE_JME;DATUM_OD;DATUM_DO;IDX_ND_LOK;KOD_LOKALITY;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DEN;MESIC;nazev_chu;CILMON;POCITANO_CLEAN;pozn;LIM_INDLIST
2012;CZ0424125;Doupovské hory;Cottus gobio;Ryby a mihule;CZ0424125;Damice;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;8221916;23412231;2012-08-25;Melicharová Magdaléna#Melichar Dominik#Melichar Vladimír;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;25.08.2012;25.08.2012;4992061;NA;CZ0424125: Doupovské hory;100;0;4992061;100;5644c;25;8;Doupovské hory;0;mrtví jedinci;NA;NA
2012;CZ0424125;Doupovské hory;Cottus gobio;Ryby a mihule;CZ0424125;Damice;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;8221916;23412231;2012-08-25;Melicharová Magdaléna#Melichar Dominik#Melichar Vladimír;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;25.08.2012;25.08.2012;4992061;NA;CZ0424125: Doupovské hory;100;0;4992061;100;5644c;25;8;Doupovské hory;0;mrtví jedinci;NA;nejvýš 50 %
2012;CZ0424125;Doupovské hory;Cottus gobio;Ryby a mihule;CZ0424125;Damice;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;8221916;23412231;2012-08-25;Melicharová Magdaléna#Melichar Dominik#Melichar Vladimír;POP_VITALITA;NA;min;minmax;ano;lok;3;NA;NA;vranka obecná;25.08.2012;25.08.2012;4992061;NA;CZ0424125: Doupovské hory;100;0;4992061;100;5644c;25;8;Doupovské hory;0;mrtví jedinci;NA;alespoň 3 NA
2012;CZ0424125;Doupovské hory;Cottus gobio;Ryby a mihule;CZ0424125;Damice;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;8221916;23412231;2012-08-25;Melicharová Magdaléna#Melichar Dominik#Melichar Vladimír;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;25.08.2012;25.08.2012;4992061;NA;CZ0424125: Doupovské hory;100;0;4992061;100;5644c;25;8;Doupovské hory;0;mrtví jedinci;NA;nejvýš 1 NA
2012;CZ0424125;Doupovské hory;Cottus gobio;Ryby a mihule;CZ0424125;Damice;RP SCHKO Slavkovský les;Krajský úřad Ústeckého kraje, AOPK ČR - RP SCHKO Slavkovský les, Krajský úřad Karlovarského kraje;8221916;23412231;2012-08-25;Melicharová Magdaléna#Melichar Dominik#Melichar Vladimír;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;25.08.2012;25.08.2012;4992061;NA;CZ0424125: Doupovské hory;100;0;4992061;100;5644c;25;8;Doupovské hory;0;mrtví jedinci;NA;nejvýš 10 cm
2012;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vrchlabí-Vápenický potok;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;8504927;26449520;2012-08-15;Losík Jan;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;15.08.2012;05.10.2012;5055921;NA;CZ0524044: Krkonoše;100;0;5055921;100;5359d;15;8;Krkonoše;0;jedinci;NA;NA
2012;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vrchlabí-Vápenický potok;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;8504927;26449520;2012-08-15;Losík Jan;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;0;vranka obecná;15.08.2012;05.10.2012;5055921;NA;CZ0524044: Krkonoše;100;0;5055921;100;5359d;15;8;Krkonoše;0;jedinci;NA;NA
2012;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vrchlabí-Vápenický potok;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;8504927;26449520;2012-08-15;Losík Jan;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;15.08.2012;05.10.2012;5055921;NA;CZ0524044: Krkonoše;100;0;5055921;100;5359d;15;8;Krkonoše;0;jedinci;NA;nejvýš 50 %
2012;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vrchlabí-Vápenický potok;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;8504927;26449520;2012-08-15;Losík Jan;POP_VITALITA;NA;min;minmax;ano;lok;3;0;0;vranka obecná;15.08.2012;05.10.2012;5055921;NA;CZ0524044: Krkonoše;100;0;5055921;100;5359d;15;8;Krkonoše;0;jedinci;NA;alespoň 3 NA
2012;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vrchlabí-Vápenický potok;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;8504927;26449520;2012-08-15;Losík Jan;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;15.08.2012;05.10.2012;5055921;NA;CZ0524044: Krkonoše;100;0;5055921;100;5359d;15;8;Krkonoše;0;jedinci;NA;nejvýš 1 NA
2012;CZ0524044;Krkonoše;Cottus gobio;Ryby a mihule;CZ0524044;Vrchlabí-Vápenický potok;RP Liberecko;AOPK ČR - RP Liberecko, Správa KRNAP, Krajský úřad Libereckého kraje;8504927;26449520;2012-08-15;Losík Jan;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;15.08.2012;05.10.2012;5055921;NA;CZ0524044: Krkonoše;100;0;5055921;100;5359d;15;8;Krkonoše;0;jedinci;NA;nejvýš 10 cm
2012;CZ0314124;Blanský les;Cottus gobio;Ryby a mihule;CZ0314124;Chvalšinský potok - PP Meandry Chvalšinského potoka;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje;8512895;26482427;2012-10-16;Bodnár Tomáš#Bureš Jiří#Neudert Jiří;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;16.10.2012;16.10.2012;5059058;NA;CZ0314124: Blanský les;100;0;5059058;100;7151c;16;10;Blanský les;0;jedinci;NA;NA
2012;CZ0314124;Blanský les;Cottus gobio;Ryby a mihule;CZ0314124;Chvalšinský potok - PP Meandry Chvalšinského potoka;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje;8512895;26482427;2012-10-16;Bodnár Tomáš#Bureš Jiří#Neudert Jiří;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;16.10.2012;16.10.2012;5059058;NA;CZ0314124: Blanský les;100;0;5059058;100;7151c;16;10;Blanský les;0;jedinci;NA;nejvýš 50 %
2012;CZ0314124;Blanský les;Cottus gobio;Ryby a mihule;CZ0314124;Chvalšinský potok - PP Meandry Chvalšinského potoka;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje;8512895;26482427;2012-10-16;Bodnár Tomáš#Bureš Jiří#Neudert Jiří;POP_VITALITA;NA;min;minmax;ano;lok;3;NA;NA;vranka obecná;16.10.2012;16.10.2012;5059058;NA;CZ0314124: Blanský les;100;0;5059058;100;7151c;16;10;Blanský les;0;jedinci;NA;alespoň 3 NA
2012;CZ0314124;Blanský les;Cottus gobio;Ryby a mihule;CZ0314124;Chvalšinský potok - PP Meandry Chvalšinského potoka;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje;8512895;26482427;2012-10-16;Bodnár Tomáš#Bureš Jiří#Neudert Jiří;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;16.10.2012;16.10.2012;5059058;NA;CZ0314124: Blanský les;100;0;5059058;100;7151c;16;10;Blanský les;0;jedinci;NA;nejvýš 1 NA
2012;CZ0314124;Blanský les;Cottus gobio;Ryby a mihule;CZ0314124;Chvalšinský potok - PP Meandry Chvalšinského potoka;RP Jižní Čechy;AOPK ČR - RP Jižní Čechy, Krajský úřad Jihočeského kraje;8512895;26482427;2012-10-16;Bodnár Tomáš#Bureš Jiří#Neudert Jiří;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;16.10.2012;16.10.2012;5059058;NA;CZ0314124: Blanský les;100;0;5059058;100;7151c;16;10;Blanský les;0;jedinci;NA;nejvýš 10 cm
2012;CZ0723434;Vlára;Cottus gobio;Ryby a mihule;CZ0723434;Vlára - Svatý Štěpán (EVL - Vlára);RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty;8523259;26525750;2012-09-19;Halačka Karel;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;19.09.2012;19.09.2012;5062888;NA;CZ0723434: Vlára;100;0;5062888;100;6974c;19;9;Vlára;0;jedinci;NA;NA
2012;CZ0723434;Vlára;Cottus gobio;Ryby a mihule;CZ0723434;Vlára - Svatý Štěpán (EVL - Vlára);RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty;8523259;26525750;2012-09-19;Halačka Karel;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;19.09.2012;19.09.2012;5062888;NA;CZ0723434: Vlára;100;0;5062888;100;6974c;19;9;Vlára;0;jedinci;NA;nejvýš 50 %
2012;CZ0723434;Vlára;Cottus gobio;Ryby a mihule;CZ0723434;Vlára - Svatý Štěpán (EVL - Vlára);RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty;8523259;26525750;2012-09-19;Halačka Karel;POP_VITALITA;NA;min;minmax;ano;lok;3;NA;NA;vranka obecná;19.09.2012;19.09.2012;5062888;NA;CZ0723434: Vlára;100;0;5062888;100;6974c;19;9;Vlára;0;jedinci;NA;alespoň 3 NA
2012;CZ0723434;Vlára;Cottus gobio;Ryby a mihule;CZ0723434;Vlára - Svatý Štěpán (EVL - Vlára);RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty;8523259;26525750;2012-09-19;Halačka Karel;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;19.09.2012;19.09.2012;5062888;NA;CZ0723434: Vlára;100;0;5062888;100;6974c;19;9;Vlára;0;jedinci;NA;nejvýš 1 NA
2012;CZ0723434;Vlára;Cottus gobio;Ryby a mihule;CZ0723434;Vlára - Svatý Štěpán (EVL - Vlára);RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty;8523259;26525750;2012-09-19;Halačka Karel;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;19.09.2012;19.09.2012;5062888;NA;CZ0723434: Vlára;100;0;5062888;100;6974c;19;9;Vlára;0;jedinci;NA;nejvýš 10 cm
2012;CZ0533301;Údolí Chrudimky;Cottus gobio;Ryby a mihule;CZ0533301;Chrudimka v Lánech;RP Vysočina;AOPK ČR - RP Vysočina;8531354;26565878;2012-04-04;Havelka Josef;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;04.04.2012;04.04.2012;5066485;NA;CZ0533301: Údolí Chrudimky;100;0;5066485;100;6261d;4;4;Údolí Chrudimky;0;jedinci;NA;NA
2012;CZ0533301;Údolí Chrudimky;Cottus gobio;Ryby a mihule;CZ0533301;Chrudimka v Lánech;RP Vysočina;AOPK ČR - RP Vysočina;8531354;26565878;2012-04-04;Havelka Josef;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;04.04.2012;04.04.2012;5066485;NA;CZ0533301: Údolí Chrudimky;100;0;5066485;100;6261d;4;4;Údolí Chrudimky;0;jedinci;NA;nejvýš 50 %
2012;CZ0533301;Údolí Chrudimky;Cottus gobio;Ryby a mihule;CZ0533301;Chrudimka v Lánech;RP Vysočina;AOPK ČR - RP Vysočina;8531354;26565878;2012-04-04;Havelka Josef;POP_VITALITA;NA;min;minmax;ano;lok;3;NA;NA;vranka obecná;04.04.2012;04.04.2012;5066485;NA;CZ0533301: Údolí Chrudimky;100;0;5066485;100;6261d;4;4;Údolí Chrudimky;0;jedinci;NA;alespoň 3 NA
2012;CZ0533301;Údolí Chrudimky;Cottus gobio;Ryby a mihule;CZ0533301;Chrudimka v Lánech;RP Vysočina;AOPK ČR - RP Vysočina;8531354;26565878;2012-04-04;Havelka Josef;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;04.04.2012;04.04.2012;5066485;NA;CZ0533301: Údolí Chrudimky;100;0;5066485;100;6261d;4;4;Údolí Chrudimky;0;jedinci;NA;nejvýš 1 NA
2012;CZ0533301;Údolí Chrudimky;Cottus gobio;Ryby a mihule;CZ0533301;Chrudimka v Lánech;RP Vysočina;AOPK ČR - RP Vysočina;8531354;26565878;2012-04-04;Havelka Josef;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;04.04.2012;04.04.2012;5066485;NA;CZ0533301: Údolí Chrudimky;100;0;5066485;100;6261d;4;4;Údolí Chrudimky;0;jedinci;NA;nejvýš 10 cm
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535592;26584198;2012-08-17;Heuer Peter;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;17.08.2012;17.08.2012;5070136;NA;CZ0212020: Rečkov;100;0;5070136;100;5555a;17;8;Rečkov;0;jedinci;NA;NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535592;26584198;2012-08-17;Heuer Peter;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070136;NA;CZ0212020: Rečkov;100;0;5070136;100;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 50 %
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535592;26584198;2012-08-17;Heuer Peter;POP_VITALITA;NA;min;minmax;ano;lok;3;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070136;NA;CZ0212020: Rečkov;100;0;5070136;100;5555a;17;8;Rečkov;0;jedinci;NA;alespoň 3 NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535592;26584198;2012-08-17;Heuer Peter;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070136;NA;CZ0212020: Rečkov;100;0;5070136;100;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 1 NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Rokytka - NPP Rečkov-P8;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535592;26584198;2012-08-17;Heuer Peter;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070136;NA;CZ0212020: Rečkov;100;0;5070136;100;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 10 cm
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - Nová Ves_NPP Rečkov-P9;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535594;26584202;2012-08-17;Heuer Peter;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;17.08.2012;17.08.2012;5070142;NA;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;17;8;Rečkov;0;jedinci;NA;NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - Nová Ves_NPP Rečkov-P9;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535594;26584202;2012-08-17;Heuer Peter;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070142;NA;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 50 %
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - Nová Ves_NPP Rečkov-P9;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535594;26584202;2012-08-17;Heuer Peter;POP_VITALITA;NA;min;minmax;ano;lok;3;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070142;NA;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;17;8;Rečkov;0;jedinci;NA;alespoň 3 NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - Nová Ves_NPP Rečkov-P9;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535594;26584202;2012-08-17;Heuer Peter;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070142;NA;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 1 NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - Nová Ves_NPP Rečkov-P9;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535594;26584202;2012-08-17;Heuer Peter;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070142;NA;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 10 cm
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - NPP Rečkov-P10;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535597;26584209;2012-08-17;Heuer Peter;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;17.08.2012;17.08.2012;5070155;NA;CZ0212020: Rečkov;100;0;5070155;100;5555a;17;8;Rečkov;0;jedinci;NA;NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - NPP Rečkov-P10;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535597;26584209;2012-08-17;Heuer Peter;POP_DYN;%;max;minmax;ano;lok;50;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070155;NA;CZ0212020: Rečkov;100;0;5070155;100;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 50 %
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - NPP Rečkov-P10;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535597;26584209;2012-08-17;Heuer Peter;POP_VITALITA;NA;min;minmax;ano;lok;3;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070155;NA;CZ0212020: Rečkov;100;0;5070155;100;5555a;17;8;Rečkov;0;jedinci;NA;alespoň 3 NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - NPP Rečkov-P10;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535597;26584209;2012-08-17;Heuer Peter;STA_MIGBARPOCET;NA;max;minmax;ne;lok;1;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070155;NA;CZ0212020: Rečkov;100;0;5070155;100;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 1 NA
2012;CZ0212020;Rečkov;Cottus gobio;Ryby a mihule;CZ0212020;Bělá - NPP Rečkov-P10;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj;8535597;26584209;2012-08-17;Heuer Peter;STA_MIGBARVYS;cm;max;minmax;ne;lok;10;NA;NA;vranka obecná;17.08.2012;17.08.2012;5070155;NA;CZ0212020: Rečkov;100;0;5070155;100;5555a;17;8;Rečkov;0;jedinci;NA;nejvýš 10 cm
2012;CZ0533314;Tichá Orlice;Cottus gobio;Ryby a mihule;CZ0533314;Tichá Orlice - Jamné_u firmy VAKSTAV;RP Východní Čechy;Krajský úřad Pardubického kraje;8535783;26585844;2012-11-03;Šanda Radek;CELKOVE_SUM;NA;NA;NA;NA;NA;NA;0;NA;vranka obecná;03.11.2012;03.11.2012;5070359;NA;CZ0533314: Tichá Orlice;100;0;5070359;100;5965d;3;11;Tichá Orlice;0;jedinci;NA;NA
