"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","datum_hodnoceni_od","datum_hodnoceni_do","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","oop","pracoviste","poznamka","Poznámka"
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340","2021-09-03","2021-09-03",128,"1,0057",0.73,"hektary",11,2,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy","VMB2",NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340","2021-09-03","2021-09-03",129,"2,3632",2,"140",13,4,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy","VMB2",NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340","2021-09-03","2021-09-03",132,"2,1816",NA,"140",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy",NA,NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy",NA,NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy","MINIMI",NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy",NA,NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy",NA,NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy","MINIMI",NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy","MINIMI",NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340","2021-09-03","2021-09-03",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy",NA,NA
"Stanovištì","CZ0210173","Slaná louka u Újezdce","Vnitrozemské slané louky","1340","2021-09-03","2021-09-03",10,NA,NA,NA,12,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP Støední Èechy",NA,NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340","2014-06-14","2014-09-04",128,"7,0838",8,"hektary",13,3,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les","EXPERT",NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340","2014-06-14","2014-09-04",129,"2,0346",1,"140",13,3,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les","EXPERT",NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340","2014-06-14","2014-09-04",132,"2,5768",NA,"140",8,3,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les","MINIMI",NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les","MINIMI",NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340","2014-06-14","2014-09-04",162,NA,NA,"140",8,NA,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0410150","Soos","Vnitrozemské slané louky","1340","2014-06-14","2014-09-04",10,NA,NA,NA,13,NA,"2026-02-20","AOPK ÈR - RP SCHKO Slavkovský les, Krajský úøad Karlovarského kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340","2015-05-08","2015-05-08",128,"0,8086",0.8,"hektary",11,3,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les","VMB2",NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340","2015-05-08","2015-05-08",129,"1,8194",1.9,"140",11,3,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les","VMB2",NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340","2015-05-08","2015-05-08",132,"2",NA,"140",8,3,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les","MINIMI",NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les","MINIMI",NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340","2015-05-08","2015-05-08",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0420525","Slanisko u Škrle","Vnitrozemské slané louky","1340","2015-05-08","2015-05-08",10,NA,NA,NA,11,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Slavkovský les",NA,NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340","2010-07-13","2010-07-14",128,"2,3451",2.34,"hektary",11,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","VMB2",NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340","2010-07-13","2010-07-14",129,"2,5792",2,"140",13,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340","2010-07-13","2010-07-14",132,"2,1526",NA,"140",8,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340","2010-07-13","2010-07-14",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620031","Slanisko Dobré Pole","Vnitrozemské slané louky","1340","2010-07-13","2010-07-14",10,NA,NA,NA,12,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340","2022-09-23","2022-09-23",128,"3,3227",3.44,"hektary",13,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","SDF",NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340","2022-09-23","2022-09-23",129,"3,3286",2,"140",13,4,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340","2022-09-23","2022-09-23",132,"2,3857",NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340","2022-09-23","2022-09-23",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620076","Zøídla u Nesvaèilky","Vnitrozemské slané louky","1340","2022-09-23","2022-09-23",10,NA,NA,NA,13,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340","2022-09-25","2022-09-25",128,"0,6354",3.92,"hektary",13,2,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","SDF",NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340","2022-09-25","2022-09-25",129,"2,5894",2,"140",13,2,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340","2022-09-25","2022-09-25",132,"3",NA,"140",8,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340","2022-09-25","2022-09-25",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620158","Rumunská bažantnice","Vnitrozemské slané louky","1340","2022-09-25","2022-09-25",10,NA,NA,NA,13,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340","2012-06-16","2012-06-19",128,"0,8041",0.72,"hektary",11,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","VMB2",NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340","2012-06-16","2012-06-19",129,"1,5146",1.6,"140",11,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","VMB2",NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340","2012-06-16","2012-06-19",132,"2,1215",NA,"140",8,3,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340","2012-06-16","2012-06-19",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0620187","Slanisko Novosedly","Vnitrozemské slané louky","1340","2012-06-16","2012-06-19",10,NA,NA,NA,11,NA,"2026-02-20","Krajský úøad Jihomoravského kraje","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340","2012-08-08","2012-08-21",128,"7,5435",7.53,"hektary",11,3,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava","VMB2",NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340","2012-08-08","2012-08-21",129,"1",1,"140",11,3,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava","VMB2",NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340","2012-08-08","2012-08-21",132,"1,1466",NA,"140",8,3,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava","MINIMI",NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340","2012-08-08","2012-08-21",162,NA,NA,"140",8,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava",NA,NA
"Stanovištì","CZ0624102","Slanisko u Nesytu","Vnitrozemské slané louky","1340","2012-08-08","2012-08-21",10,NA,NA,NA,11,NA,"2026-02-20","AOPK ÈR - RP Jižní Morava","RP Jižní Morava",NA,NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340","2015-05-23","2015-05-23",128,"0,3904",0.5,"hektary",13,3,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí","MINIMI",NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340","2015-05-23","2015-05-23",129,"2,0437",2,"140",13,3,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí","MINIMI",NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340","2015-05-23","2015-05-23",132,"2,0218",NA,"140",8,3,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí",NA,NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí","MINIMI",NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí",NA,NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí",NA,NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí",NA,NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340",NA,NA,137,NA,NA,"% rozlohy zasažené invazními druhy",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí","MINIMI",NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340",NA,NA,138,NA,NA,"% rozlohy zasažené expanzivními druhy",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí","MINIMI",NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340","2015-05-23","2015-05-23",162,NA,NA,"140",8,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí",NA,NA
"Stanovištì","CZ0420061","Stránì nad Chomutovkou","Vnitrozemské slané louky","1340","2015-05-23","2015-05-23",10,NA,NA,NA,13,NA,"2026-02-20","Krajský úøad Ústeckého kraje","RP SCHKO Èeské støedohoøí",NA,NA
"Stanovištì","CZ0210064","Píseèný pøesyp u Píst","Otevøené trávníky kontinentálních dun s palièkovcem (Corynephorus) a psineèkem (Agrostis)","2330","2023-09-20","2023-09-20",128,"0,6677",0.61,"hektary",11,2,"2026-02-20","Krajský úøad Støedoèeského kraje","RP SCHKO Kokoøínsko - Máchùv kraj","VMB2",NA
"Stanovištì","CZ0210064","Píseèný pøesyp u Píst","Otevøené trávníky kontinentálních dun s palièkovcem (Corynephorus) a psineèkem (Agrostis)","2330","2023-09-20","2023-09-20",129,"1",1,"140",11,3,"2026-02-20","Krajský úøad Støedoèeského kraje","RP SCHKO Kokoøínsko - Máchùv kraj","VMB2",NA
"Stanovištì","CZ0210064","Píseèný pøesyp u Píst","Otevøené trávníky kontinentálních dun s palièkovcem (Corynephorus) a psineèkem (Agrostis)","2330","2023-09-20","2023-09-20",132,"3",NA,"140",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP SCHKO Kokoøínsko - Máchùv kraj",NA,NA
"Stanovištì","CZ0210064","Píseèný pøesyp u Píst","Otevøené trávníky kontinentálních dun s palièkovcem (Corynephorus) a psineèkem (Agrostis)","2330",NA,NA,133,NA,NA,"% rozlohy v celistvém uspoøádání splòující hodnotu minimiareálu",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP SCHKO Kokoøínsko - Máchùv kraj",NA,NA
"Stanovištì","CZ0210064","Píseèný pøesyp u Píst","Otevøené trávníky kontinentálních dun s palièkovcem (Corynephorus) a psineèkem (Agrostis)","2330",NA,NA,135,NA,NA,"% hranice s nepøírodními biotopy",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP SCHKO Kokoøínsko - Máchùv kraj","MINIMI",NA
"Stanovištì","CZ0210064","Píseèný pøesyp u Píst","Otevøené trávníky kontinentálních dun s palièkovcem (Corynephorus) a psineèkem (Agrostis)","2330",NA,NA,134,NA,NA,"zastoupení nepøírodních biotopù v segmentech stanovištì",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP SCHKO Kokoøínsko - Máchùv kraj",NA,NA
"Stanovištì","CZ0210064","Píseèný pøesyp u Píst","Otevøené trávníky kontinentálních dun s palièkovcem (Corynephorus) a psineèkem (Agrostis)","2330",NA,NA,136,NA,NA,"druhy èerveného seznamu",8,NA,"2026-02-20","Krajský úøad Støedoèeského kraje","RP SCHKO Kokoøínsko - Máchùv kraj",NA,NA
