ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POP_PRESENCE_N,POP_PRESENCE,POP_POCET,POP_POCETSUM,POP_PLOCHA,POP_REPRO,POP_REPRONUM,POP_POCETNOSTNAL,STAV_IND,ID_IND,HOD_IND,TYP_IND,LIM_IND,JEDNOTKA,KLIC,UROVEN,pozn,...43,LIM_INDLIST,IND_GRP
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,1,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,0,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPERC,0,max,1,počet trsů,ne,lok,NA,NA,nejvýš 1 počet trsů,minmax
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPOC,0,max,2,počet typů poškození rostlin,ne,lok,NA,NA,nejvýš 2 počet typů poškození rostlin,minmax
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,0,POP_TREND,2,max,1,posledních dvou let s menším počtem jedinců než je referenční hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota,minmax
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,POP_VITAL,NA,min,30,NA,ano,lok,NA,NA,alespoň 30 NA,minmax
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRDREV,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTEXPANZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26722866,8574060,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921485,Holý vrch,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921485,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Holý vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %",val
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,1,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,0,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,NA,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPERC,0,max,1,počet trsů,ne,lok,NA,NA,nejvýš 1 počet trsů,minmax
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPOC,0,max,2,počet typů poškození rostlin,ne,lok,NA,NA,nejvýš 2 počet typů poškození rostlin,minmax
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,0,POP_TREND,2,max,1,posledních dvou let s menším počtem jedinců než je referenční hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota,minmax
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,NA,POP_VITAL,NA,min,30,NA,ano,lok,NA,NA,alespoň 30 NA,minmax
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRDREV,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTEXPANZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26722972,8574151,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,12.04.2012,12.04.2012,4938006,Dubový vrch 1,NA,Cévnaté rostliny,CZ0424125: Doupovské hory,100,0,4938006,100,5645c,2012-04-12,12,4,2012,CZ0424125,Doupovské hory,Dubový vrch 1,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %",val
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,1,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,0,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPERC,0,max,1,počet trsů,ne,lok,NA,NA,nejvýš 1 počet trsů,minmax
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPOC,0,max,2,počet typů poškození rostlin,ne,lok,NA,NA,nejvýš 2 počet typů poškození rostlin,minmax
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,0,POP_TREND,2,max,1,posledních dvou let s menším počtem jedinců než je referenční hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota,minmax
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,POP_VITAL,NA,min,30,NA,ano,lok,NA,NA,alespoň 30 NA,minmax
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRDREV,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTEXPANZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723082,8574253,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,28.04.2012,28.04.2012,4921530,Humnický vrch,NA,Cévnaté rostliny,CZ0414127: Hradiště,100,0,4921530,100,5644d,2012-04-28,28,4,2012,CZ0414127,Hradiště,Humnický vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %",val
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,1,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,0,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,NA,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPERC,0,max,1,počet trsů,ne,lok,NA,NA,nejvýš 1 počet trsů,minmax
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPOC,0,max,2,počet typů poškození rostlin,ne,lok,NA,NA,nejvýš 2 počet typů poškození rostlin,minmax
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,0,POP_TREND,2,max,1,posledních dvou let s menším počtem jedinců než je referenční hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota,minmax
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,NA,POP_VITAL,NA,min,30,NA,ano,lok,NA,NA,alespoň 30 NA,minmax
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRDREV,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTEXPANZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723154,8574317,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,26.04.2012,26.04.2012,4938002,Krásná Lípa,NA,Cévnaté rostliny,CZ0424030: Bezručovo údolí,100,0,4938002,100,5546a,2012-04-26,26,4,2012,CZ0424030,Bezručovo údolí,Krásná Lípa,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %",val
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,1,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,0,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,NA,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPERC,0,max,1,počet trsů,ne,lok,NA,NA,nejvýš 1 počet trsů,minmax
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPOC,0,max,2,počet typů poškození rostlin,ne,lok,NA,NA,nejvýš 2 počet typů poškození rostlin,minmax
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,0,POP_TREND,2,max,1,posledních dvou let s menším počtem jedinců než je referenční hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším počtem jedinců než je referenční hodnota,minmax
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,NA,POP_VITAL,NA,min,30,NA,ano,lok,NA,NA,alespoň 30 NA,minmax
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRDREV,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTEXPANZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %",val
26723155,8574318,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,19.04.2012,19.04.2012,4921529,Hradiště u Hlinné,NA,Cévnaté rostliny,CZ0424038: Holý vrch u Hlinné,100,0,4921529,100,5450b,2012-04-19,19,4,2012,CZ0424038,Holý vrch u Hlinné,Hradiště u Hlinné,1,1,ano,NA,0,NA,NA,NA,NA,NA,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %",val
26723156,8574319,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,20.04.2012,20.04.2012,4921486,Borečský vrch,NA,Cévnaté rostliny,CZ0422075: Borečský vrch,100,0,4921486,100,5449d,2012-04-20,20,4,2012,CZ0422075,Borečský vrch,Borečský vrch,1,1,ano,NA,0,NA,NA,NA,NA,1,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723156,8574319,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,20.04.2012,20.04.2012,4921486,Borečský vrch,NA,Cévnaté rostliny,CZ0422075: Borečský vrch,100,0,4921486,100,5449d,2012-04-20,20,4,2012,CZ0422075,Borečský vrch,Borečský vrch,1,1,ano,NA,0,NA,NA,NA,NA,0,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723156,8574319,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,20.04.2012,20.04.2012,4921486,Borečský vrch,NA,Cévnaté rostliny,CZ0422075: Borečský vrch,100,0,4921486,100,5449d,2012-04-20,20,4,2012,CZ0422075,Borečský vrch,Borečský vrch,1,1,ano,NA,0,NA,NA,NA,NA,NA,CELKOVE_SUM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
26723156,8574319,Pulsatilla patens,koniklec otevřený,Ondráček Čestmír,20.04.2012,20.04.2012,4921486,Borečský vrch,NA,Cévnaté rostliny,CZ0422075: Borečský vrch,100,0,4921486,100,5449d,2012-04-20,20,4,2012,CZ0422075,Borečský vrch,Borečský vrch,1,1,ano,NA,0,NA,NA,NA,NA,1,POP_POSKPERC,0,max,1,počet trsů,ne,lok,NA,NA,nejvýš 1 počet trsů,minmax
